,instance,rule,preprocessed rules,lang
1031,social.badabam.net,"Enfin, merci d'être courtois dans vos échanges.",enfin merci dêtre courtois dans vos échanges,non-Englsih
1032,social.badabam.net,Profitez bien du Fédiverse !,profitez bien du fédiverse,non-Englsih
1033,vinzenz.social,No AFD.,no afd,non-Englsih
1034,vinzenz.social,"Dies is ein sicherer Raum. Rassistische, sexistische, homophobe, transphobe, beeinträchtigtenfeindliche und anderweitig diskriminierende oder hasserfüllte Sprache um nicht zuletzt Weiße Vorherrschaft, Antisemitismus, Transphobie oder andere Menschenfeindliche Ideologien zu bewerben sind untersagt.",dies is ein sicherer raum rassistische sexistische homophobe transphobe beeinträchtigtenfeindliche und anderweitig diskriminierende oder hasserfüllte sprache um nicht zuletzt weiße vorherrschaft antisemitismus transphobie oder andere menschenfeindliche ideologien zu bewerben sind untersagt,non-Englsih
1035,kanina.be,法律は守ってね,法律は守ってね,non-Englsih
1036,topofthe.city,"No racism, sexism, transphobia, ableism, body-shaming, nazis or nazi-adjacent shit. ",no racism sexism transphobia ableism bodyshaming nazis or naziadjacent shit,English
1037,topofthe.city,"CW images of food, eye contact, bugs and insects, and NSFW content.",cw images of food eye contact bugs and insects and nsfw content,English
1038,topofthe.city,Describe posted images as a default. ,describe posted images as a default,non-Englsih
1039,topofthe.city,Be gracious and open to other perspectives. ,be gracious and open to other perspectives,English
1040,topofthe.city,"This is a single-user instance, so this is mostly a list of reminders to myself and what to tell other admins to expect. ",this is a singleuser instance so this is mostly a list of reminders to myself and what to tell other admins to expect,English
1041,talk.mls20.de,"Nicht erlaubt: Belästigung, Stalking, Doxxing, Verbreitung von Verschwörungstheorien und/oder deren Befürwortung",nicht erlaubt belästigung stalking doxxing verbreitung von verschwörungstheorien undoder deren befürwortung,non-Englsih
1042,talk.mls20.de,"Nicht erlaubt: Rassismus, Sexismus, Beschimpfungen oder deren Befürwortung, Diskriminierung von Geschlechtern und sexuellen Minderheiten oder deren Befürwortung, Gewalttätige nationalistische Propaganda, Nazi-Symbolismus oder Förderung der Ideologie des Nationalsozialismus",nicht erlaubt rassismus sexismus beschimpfungen oder deren befürwortung diskriminierung von geschlechtern und sexuellen minderheiten oder deren befürwortung gewalttätige nationalistische propaganda nazisymbolismus oder förderung der ideologie des nationalsozialismus,non-Englsih
1043,talk.mls20.de,"Nicht erlaubt: Leute kontaktieren, die klar gemacht haben, dass sie keinen Kontakt wollen, Dogpiling, Nicht markierter sexueller Inhalt, Gewaltdarstellungen, Werbung oder Bots ",nicht erlaubt leute kontaktieren die klar gemacht haben dass sie keinen kontakt wollen dogpiling nicht markierter sexueller inhalt gewaltdarstellungen werbung oder bots,non-Englsih
1044,talk.mls20.de,Nicht erlaubt: Andere in Deutschland illegale Inhalte,nicht erlaubt andere in deutschland illegale inhalte,non-Englsih
1045,fedi.gvisoc.com,"Harassment is forbidden. The use of this server to harass individuals or groups, specially minorities, is forbidden.",harassment is forbidden the use of this server to harass individuals or groups specially minorities is forbidden,English
1046,fedi.gvisoc.com,Doxing is forbidden. We respect privacy. You can't publish personal details of anyone else but yourself.,doxing is forbidden we respect privacy you cant publish personal details of anyone else but yourself,English
1047,fedi.gvisoc.com,"Discrimination is forbidden in this server. This includes discrimination by race, origin, current or past nationalities, background of any kind, job or career, religion, sex, gender, and sexual orientation.",discrimination is forbidden in this server this includes discrimination by race origin current or past nationalities background of any kind job or career religion sex gender and sexual orientation,English
1048,fedi.gvisoc.com,Respect the law.,respect the law,English
1049,fedi.gvisoc.com,No incitement of violence or promotion of violent ideologies.,no incitement of violence or promotion of violent ideologies,English
1050,fedi.gvisoc.com,Sexually explicit or violent media must be marked as sensitive when posting.,sexually explicit or violent media must be marked as sensitive when posting,English
1051,fedi.gvisoc.com,"You must be and independent adult. It must be possible to hold you accountable for your content and usage of the platform, and not your guardians or parents. ",you must be and independent adult it must be possible to hold you accountable for your content and usage of the platform and not your guardians or parents,English
1052,mstdn.sheehanmiles.com,This server is for people who are Charles Miles or are friends or family of Charles Miles. ,this server is for people who are charles miles or are friends or family of charles miles,English
1053,mstdn.sheehanmiles.com,Trying to keep number every small since it's a tiny server. ,trying to keep number every small since its a tiny server,English
1054,santos.social,"Keep everything clean. No insults, bullying, or low blows. No illegal content can be shared as stated by USA law. Ok, now touch gloves. ",keep everything clean no insults bullying or low blows no illegal content can be shared as stated by usa law ok now touch gloves,English
1055,social.talldude.net,Rule is not a list,rule is not a list,English
1056,mastodon.memes.observer,Be good pls,be good pls,non-Englsih
1057,mastodon.memes.observer,No bad,no bad,non-Englsih
1058,mastodon.memes.observer,Do memes,do memes,non-Englsih
1059,nixos.paris,Respectez les autres utilisateurs.,respectez les autres utilisateurs,non-Englsih
1060,nixos.paris,"Respectez le travail des autres et faites preuve d'empathie : Les membres de la communauté peuvent partager leur travail créatif, des projets personnels ou des opinions importantes.",respectez le travail des autres et faites preuve dempathie les membres de la communauté peuvent partager leur travail créatif des projets personnels ou des opinions importantes,non-Englsih
1061,nixos.paris,Contribuez à la communauté.,contribuez à la communauté,non-Englsih
1062,social.igotout.de,Serverstandort: Deutschland. EU-Recht und deutsche Gesetze gelten.,serverstandort deutschland eurecht und deutsche gesetze gelten,non-Englsih
1063,social.igotout.de,"Beiträge, für die die noAFD oder noSVP applaudieren würden, sind hier unerwünscht. Also keine faschistischen, rassistischen, sexistischen, queerfeindlichen und sonstigen entmenschlichenden Inhalte.",beiträge für die die noafd oder nosvp applaudieren würden sind hier unerwünscht also keine faschistischen rassistischen sexistischen queerfeindlichen und sonstigen entmenschlichenden inhalte,non-Englsih
1064,tormentnexus.social,be excellent to each other,be excellent to each other,English
1065,mastodon.treegecko.com,Be Nice,be nice,English
1066,mastodon.treegecko.com,If not being nice.  See rule 1,if not being nice see rule 1,English
1067,social.cyrusbio.com,This Server is managed by Cyrus Biotechnology and is used for official statements by Cyrus and it's employees,this server is managed by cyrus biotechnology and is used for official statements by cyrus and its employees,English
1068,benedikts.social,As this is my own single user instance. I won't be a dick... I hope,as this is my own single user instance i wont be a dick i hope,English
1069,redcook.social,Registrations are only for approved and invited group of Chinese food enthusiasts. You will be invited to join at the discretion of redcook.social adminstrator.,registrations are only for approved and invited group of chinese food enthusiasts you will be invited to join at the discretion of redcooksocial adminstrator,English
1070,redcook.social,"No threatening, abusive, or intolerant behaviour. We have a zero tolerance policy on racism, sexism, homophobia and transphobia. Your account will be suspended in such cases.",no threatening abusive or intolerant behaviour we have a zero tolerance policy on racism sexism homophobia and transphobia your account will be suspended in such cases,English
1071,redcook.social,"After registering, please edit your profile, add a short bio and post a short introduction to yourself. We may delete inactive accounts at our discretion.",after registering please edit your profile add a short bio and post a short introduction to yourself we may delete inactive accounts at our discretion,English
1072,rukii.net,"No illegal content, EU laws apply.",no illegal content eu laws apply,non-Englsih
1073,rukii.net,Respect the under-represented communities who built this place.,respect the underrepresented communities who built this place,English
1074,rukii.net,Do not cause trouble for the server in relation to federation with other servers.,do not cause trouble for the server in relation to federation with other servers,English
1075,rukii.net,Don't be a nuisance or an ass. Be awesome.,dont be a nuisance or an ass be awesome,English
1076,mastodon.gassner.io,"This server is an instance of one (Peter Gassner). I vow to keep this server free of racism, sexism, homophobia, and transphobia.",this server is an instance of one peter gassner i vow to keep this server free of racism sexism homophobia and transphobia,English
1077,toot.execbase.net,Don't be evil,dont be evil,non-Englsih
1078,social.hergorn.com,"Discrimination, especially against minorities, is strongly discouraged. This includes, but is not limited to: Racism, xenophobia. Homophobia, transphobia, and other queerphobia. Classism. Gatekeeping the ""queer"" status (acephobia, etc.)",discrimination especially against minorities is strongly discouraged this includes but is not limited to racism xenophobia homophobia transphobia and other queerphobia classism gatekeeping the queer status acephobia etc,English
1079,social.hergorn.com,"""Punching up"" does not fall under the guideline above, and is allowed.",punching up does not fall under the guideline above and is allowed,English
1080,social.hergorn.com,"Usage of right-wing figures of speech are strongly discouraged. Please keep yourselves up-to-date on the dog whistles that are going around. Of course, this point will be evaluated on a case-by-case basis, as right-wing dog whistles are created to intentionally hijack everyday jokes and signs.",usage of rightwing figures of speech are strongly discouraged please keep yourselves uptodate on the dog whistles that are going around of course this point will be evaluated on a casebycase basis as rightwing dog whistles are created to intentionally hijack everyday jokes and signs,English
1081,social.hergorn.com,"Advertising is strongly discouraged. Fund raisers, users of the site selling their own products or advertising their services are fine - we absolutely do not want corporations to advertise on here, however.",advertising is strongly discouraged fund raisers users of the site selling their own products or advertising their services are fine we absolutely do not want corporations to advertise on here however,English
1082,social.hergorn.com,"Posting media without media descriptions, also known as alt text, is strongly discouraged. We encourage you to enable the popups that warn you if you are about to toot or boost content that does not follow this guideline.",posting media without media descriptions also known as alt text is strongly discouraged we encourage you to enable the popups that warn you if you are about to toot or boost content that does not follow this guideline,English
1083,social.hergorn.com,"Don't spam. Of course, some jokes are mostly repetitive (common ""fedi bits""), but use common sense on where to draw the line. If the local timeline contains just your toots, you're taking it too far.",dont spam of course some jokes are mostly repetitive common fedi bits but use common sense on where to draw the line if the local timeline contains just your toots youre taking it too far,English
1084,social.hergorn.com,"Do not interpret these guidelines in bad faith, not even for ""playing the devil's advocate"". We are trying to foster a progressive community - if you have an issue with the guidelines, feel free to discuss it.",do not interpret these guidelines in bad faith not even for playing the devils advocate we are trying to foster a progressive community if you have an issue with the guidelines feel free to discuss it,English
1085,social.hergorn.com,"You must use content warnings for content. This includes obvious topics such as sexual content, assault, mental health issues, but also less obvious ones like food, selfies, pictures with eye contact to the viewer, etc. Even if you may not find topics triggering at all, this helps.",you must use content warnings for content this includes obvious topics such as sexual content assault mental health issues but also less obvious ones like food selfies pictures with eye contact to the viewer etc even if you may not find topics triggering at all this helps,English
1086,social.hergorn.com,"Any content illegal in Germany will be removed. We want this site to stay online, and as such, we have to follow laws in addition to our own morals.",any content illegal in germany will be removed we want this site to stay online and as such we have to follow laws in addition to our own morals,English
1087,social.underza.net,"Since this is a private server, the current owner/operator has the first and final say.",since this is a private server the current owneroperator has the first and final say,English
1088,social.jstsmthrgk.eu,"It's just me, please let me know if I am not nice, I'll try to do better, if I don't, please block me.",its just me please let me know if i am not nice ill try to do better if i dont please block me,English
1089,mastodon.caylee.de,Keine Beleidigungen und/oder Anfeindungen,keine beleidigungen undoder anfeindungen,non-Englsih
1090,mastodon.caylee.de,"Beiträge werden auf Deutsch, Englisch, Latein, Esperanto oder Klingonisch verfasst.",beiträge werden auf deutsch englisch latein esperanto oder klingonisch verfasst,non-Englsih
1091,mstdn.one,合乎所属地区法律,合乎所属地区法律,non-Englsih
1092,mstdn.one,内容的权益和责任皆属用户,内容的权益和责任皆属用户,non-Englsih
1093,mstdn.one,"崇尚自由，不侵犯他人自由 
",崇尚自由不侵犯他人自由,non-Englsih
1094,mstdn.one,相互尊重，以礼相待 ,相互尊重以礼相待,non-Englsih
1095,mstdn.one,运营裁量暂由站长全权决定  ,运营裁量暂由站长全权决定,non-Englsih
1096,mstdn.one,注册须回答站点规则中提到的问题，否则不予通过,注册须回答站点规则中提到的问题否则不予通过,non-Englsih
1097,g2s.azbycx.xyz,just for fun,just for fun,non-Englsih
1098,cyberpasti.me,係数体はℂとする．,係数体はℂとする,non-Englsih
1099,cyberpasti.me,解の存在と一意性は保証されているとする．,解の存在と一意性は保証されているとする,non-Englsih
1100,cyberpasti.me,可分なヒルベルト空間のみを考える．,可分なヒルベルト空間のみを考える,non-Englsih
1101,cyberpasti.me,情報系は通常の条件（usual conditions）を満たしているとする．,情報系は通常の条件usual conditionsを満たしているとする,non-Englsih
1102,social.in-purple.de,Don't be a dick...,dont be a dick,English
1103,m.yerp.io,Terminator > Terminator 2,terminator terminator 2,English
1104,m.yerp.io,Alien > Aliens,alien aliens,non-Englsih
1105,m.yerp.io,Nazis and their ilk can fuck right off,nazis and their ilk can fuck right off,English
1106,m.yerp.io,"If this is your first Mastodon, you have to toot",if this is your first mastodon you have to toot,English
1107,mastodon.melroy.org,Be kind and respectful.,be kind and respectful,English
1108,mastodon.melroy.org,"NO sexuality explicit content, like porn.",no sexuality explicit content like porn,English
1109,moyu.social,"No porn, politics, ads, hate, or racism.",no porn politics ads hate or racism,English
1110,moyu.social,No preaching religions. Celebrating religious holidays is not considered preaching.,no preaching religions celebrating religious holidays is not considered preaching,English
1111,moyu.social,Accounts violating the above rules will be banned immediately and their corresponding IP addresses will be submitted to law enforcement agencies if necessary.,accounts violating the above rules will be banned immediately and their corresponding ip addresses will be submitted to law enforcement agencies if necessary,English
1112,moyu.social,"If you find anyone violating anything, please report it to the administrator.",if you find anyone violating anything please report it to the administrator,English
1113,moyu.social,"Videos are allowed, but not encouraged. This server is run by volunteers and we do not have a lot of storage available.",videos are allowed but not encouraged this server is run by volunteers and we do not have a lot of storage available,English
1114,mtdn.anyqn.com,Be a polite please.,be a polite please,English
1115,mtdn.anyqn.com,Try to do not publish any dangerous information.,try to do not publish any dangerous information,English
1116,plumbob.social,"No hate speech, harassment, or discrimination of any kind. This includes, but is not limited to, racism, sexism, homophobia, transphobia, and ableism.",no hate speech harassment or discrimination of any kind this includes but is not limited to racism sexism homophobia transphobia and ableism,English
1117,plumbob.social,"No sharing of illegal or copyrighted content. This includes, but is not limited to, pirated movies, music, and software.",no sharing of illegal or copyrighted content this includes but is not limited to pirated movies music and software,English
1118,plumbob.social,"No spamming or unwanted contact. This includes, but is not limited to, sending unsolicited messages, posting repetitive content, and repeatedly following and unfollowing another user.",no spamming or unwanted contact this includes but is not limited to sending unsolicited messages posting repetitive content and repeatedly following and unfollowing another user,English
1119,plumbob.social,"No posting of personal information without consent. This includes, but is not limited to, phone numbers, addresses, and email addresses.",no posting of personal information without consent this includes but is not limited to phone numbers addresses and email addresses,English
1120,plumbob.social,"No sharing of graphic violence or adult content. This includes, but is not limited to, images or videos of violence, sexual content, or pornography.",no sharing of graphic violence or adult content this includes but is not limited to images or videos of violence sexual content or pornography,English
1121,plumbob.social,"No sharing of graphic violence or adult content. This includes, but is not limited to, images or videos of violence, sexual content, or pornography.",no sharing of graphic violence or adult content this includes but is not limited to images or videos of violence sexual content or pornography,English
1122,plumbob.social,"No impersonation of other users. This includes, but is not limited to, using someone else's name, avatar, or bio to impersonate them.",no impersonation of other users this includes but is not limited to using someone elses name avatar or bio to impersonate them,English
1123,plumbob.social,"No sharing of misinformation. This includes, but is not limited to, sharing false information or conspiracy theories without providing credible sources. Looking at you Strangerville…",no sharing of misinformation this includes but is not limited to sharing false information or conspiracy theories without providing credible sources looking at you strangerville,English
1124,plumbob.social,Respect other users’ privacy. This includes not sharing screenshots or quotes from private conversations without consent.,respect other users privacy this includes not sharing screenshots or quotes from private conversations without consent,English
1125,plumbob.social,Any form of violence or threat of violence will not be tolerated.,any form of violence or threat of violence will not be tolerated,English
1126,social.u2s.cloud,Be nice,be nice,non-Englsih
1127,riemann.social,"Keine Belästigung, Stalking, Dogpiling und/oder Doxxing von anderen.",keine belästigung stalking dogpiling undoder doxxing von anderen,non-Englsih
1128,riemann.social,"Rassistisches, sexistisches, homophobes, transphobes, fremdenfeindliches Verhalten oder Kastendenken haben auf unserem Server nichts zu suchen.",rassistisches sexistisches homophobes transphobes fremdenfeindliches verhalten oder kastendenken haben auf unserem server nichts zu suchen,non-Englsih
1129,riemann.social,"Nazis, Neonazis, Querdenker, Linksradikale, Russland- oder Chinatrolle werden konsequent geblockt.",nazis neonazis querdenker linksradikale russland oder chinatrolle werden konsequent geblockt,non-Englsih
1130,riemann.social,"Das Verbreiten von SPAM und Phishing über Trööts, Re-Trööts, Kommentare oder Persönliche Nachrichten führt zu einem nicht-reversiblen Block des betroffenen Accounts.",das verbreiten von spam und phishing über trööts retrööts kommentare oder persönliche nachrichten führt zu einem nichtreversiblen block des betroffenen accounts,non-Englsih
1131,riemann.social,"Die Verbreitung von Fake-News und vergleichbaren, falschen Information führt ebenfalls zu einem sofortigen Block.",die verbreitung von fakenews und vergleichbaren falschen information führt ebenfalls zu einem sofortigen block,non-Englsih
1132,riemann.social,"Die Verbreitung von strafrechtlich relevantem Material - insbesondere, jedoch nicht beschränkt auf Kinderpornografie - führt zu einem sofortigen Block sowie zur Weitergabe der Benutzerdaten des betroffenen Accounts an die zuständigen Strafverfolgungsbehörden.",die verbreitung von strafrechtlich relevantem material insbesondere jedoch nicht beschränkt auf kinderpornografie führt zu einem sofortigen block sowie zur weitergabe der benutzerdaten des betroffenen accounts an die zuständigen strafverfolgungsbehörden,non-Englsih
1133,mastodon.boyfails.me,No pornographic content,no pornographic content,non-Englsih
1134,mastodon.boyfails.me,"No copyrighted materials, personally identifiable or protected information",no copyrighted materials personally identifiable or protected information,English
1135,social.joshanders.com,Don't be a dick,dont be a dick,English
1136,masto.esophiamedias.fr,"Respectez les autres utilisateurs : pas de harcèlement, de discrimination, de racisme, de sexisme, d'homophobie, de transphobie ou d'attaques personnelles.",respectez les autres utilisateurs pas de harcèlement de discrimination de racisme de sexisme dhomophobie de transphobie ou dattaques personnelles,non-Englsih
1137,masto.esophiamedias.fr,"Pas de contenu illégal : ne partagez pas de contenus piratés, de logiciels malveillants, de pornographie enfantine, ou tout autre contenu illégal.",pas de contenu illégal ne partagez pas de contenus piratés de logiciels malveillants de pornographie enfantine ou tout autre contenu illégal,non-Englsih
1138,masto.esophiamedias.fr,Soyez respectueux de la vie privée : ne partagez pas de données personnelles ou confidentielles sans le consentement de la personne concernée.,soyez respectueux de la vie privée ne partagez pas de données personnelles ou confidentielles sans le consentement de la personne concernée,non-Englsih
1139,masto.esophiamedias.fr,"Pas de spam ou de publicité : ne publiez pas de publicités ou de liens de parrainage, et ne spammez pas les autres utilisateurs.",pas de spam ou de publicité ne publiez pas de publicités ou de liens de parrainage et ne spammez pas les autres utilisateurs,non-Englsih
1140,masto.esophiamedias.fr,"Utilisez les hashtags de manière appropriée : utilisez les hashtags pertinents pour rendre votre contenu facilement trouvable, mais n'utilisez pas de hashtags inappropriés ou trompeurs.",utilisez les hashtags de manière appropriée utilisez les hashtags pertinents pour rendre votre contenu facilement trouvable mais nutilisez pas de hashtags inappropriés ou trompeurs,non-Englsih
1141,masto.esophiamedias.fr,"Respectez les règles de la communauté : respectez les règles de la communauté Mastodon en général, et suivez les consignes des modérateurs de l'instance.",respectez les règles de la communauté respectez les règles de la communauté mastodon en général et suivez les consignes des modérateurs de linstance,non-Englsih
1142,masto.esophiamedias.fr,Pas de trolls : ne cherchez pas à provoquer ou à perturber la communauté.,pas de trolls ne cherchez pas à provoquer ou à perturber la communauté,non-Englsih
1143,masto.esophiamedias.fr,"Pas de contenus violents : ne partagez pas de contenus violents, choquants, ou gore.",pas de contenus violents ne partagez pas de contenus violents choquants ou gore,non-Englsih
1144,masto.esophiamedias.fr,Soyez poli : utilisez un langage approprié et évitez les insultes ou les propos vulgaires.,soyez poli utilisez un langage approprié et évitez les insultes ou les propos vulgaires,non-Englsih
1145,masto.esophiamedias.fr,"Signalez les abus : si vous voyez un comportement inapproprié ou si vous êtes victime d'abus, signalez-le immédiatement aux modérateurs de l'instance.",signalez les abus si vous voyez un comportement inapproprié ou si vous êtes victime dabus signalezle immédiatement aux modérateurs de linstance,non-Englsih
1146,mastodon.moonling.nl,"When posting sexually explicit or violent media, it is mandatory to mark it as sensitive.",when posting sexually explicit or violent media it is mandatory to mark it as sensitive,English
1147,mastodon.moonling.nl,Spam or advertising is strictly prohibited.,spam or advertising is strictly prohibited,English
1148,mastodon.moonling.nl,Incitement of violence or promotion of violent ideologies is strictly forbidden.,incitement of violence or promotion of violent ideologies is strictly forbidden,English
1149,mastodon.moonling.nl,"Harassment, dogpiling, or doxxing of other users is not allowed.",harassment dogpiling or doxxing of other users is not allowed,English
1150,mastodon.moonling.nl,Posting illegal content is strictly prohibited.,posting illegal content is strictly prohibited,English
1151,mastodon.moonling.nl,"Please be aware that privacy is not guaranteed on this server or anywhere on Mastodon. Assume that everything you post, including direct messages (DMs), is publicly visible.",please be aware that privacy is not guaranteed on this server or anywhere on mastodon assume that everything you post including direct messages dms is publicly visible,English
1152,mastodon.moonling.nl,"Sharing fake news, disinformation, or misinformation is not permitted.",sharing fake news disinformation or misinformation is not permitted,English
1153,mastodon.moonling.nl,"This server adheres to the legal requirements set forth by Dutch legislation, ensuring full compliance with applicable local laws and regulations.",this server adheres to the legal requirements set forth by dutch legislation ensuring full compliance with applicable local laws and regulations,English
1154,mastodon.petripulkkinen.social,Behave yourself.,behave yourself,English
1155,mastodon.petripulkkinen.social,Refer to rule number 1.,refer to rule number 1,English
1156,internaut.club,Don't be a jerk.,dont be a jerk,non-Englsih
1157,windscribe.social,"Don't be abusive, rude, vulgar, offensive, etc.",dont be abusive rude vulgar offensive etc,non-Englsih
1158,windscribe.social,Posting phishing links results in a permanent ban.,posting phishing links results in a permanent ban,English
1159,windscribe.social,Do not ask for or link to pirated/illegal content.,do not ask for or link to piratedillegal content,English
1160,windscribe.social,Don't share referral links as posts/comments.,dont share referral links as postscomments,English
1161,cfultz.com,This is a private server,this is a private server,English
1162,cfultz.com,"Make sure you follow your own rules, @cfultz",make sure you follow your own rules cfultz,English
1163,varjo.org,No rasism!,no rasism,non-Englsih
1164,varjo.org,No spam.,no spam,non-Englsih
1165,varjo.org,No advertising.,no advertising,non-Englsih
1166,fedi.katze.sh,No bigotry,no bigotry,non-Englsih
1167,fedi.katze.sh,Comply to German law,comply to german law,English
1168,social.simonschoof.com,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English
1169,social.simonschoof.com,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
1170,social.simonschoof.com,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English
1171,social.simonschoof.com,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English
1172,social.simonschoof.com,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English
1173,social.olchis.net,Seid freundlich zu einander,seid freundlich zu einander,non-Englsih
1174,social.olchis.net,Keine in Deutschland illegalen Inhalte posten/weiterleiten/verbreiten/was-auch-immer ,keine in deutschland illegalen inhalte postenweiterleitenverbreitenwasauchimmer,non-Englsih
1175,social.olchis.net,"Da diese Mastodon Instanz dem privaten Gebrauch dient und eine freie Registrierung nicht möglich ist, sehe ich mich momentan nicht veranlaßt dediziertere Regeln festzulegen",da diese mastodon instanz dem privaten gebrauch dient und eine freie registrierung nicht möglich ist sehe ich mich momentan nicht veranlaßt dediziertere regeln festzulegen,non-Englsih
1176,social.fungalhalo.com,Fight stagnation.,fight stagnation,English
1177,social.fungalhalo.com,Do not go gentle into that good night.,do not go gentle into that good night,English
1178,mastodon.s.wrongplace.be,Rule is not a list,rule is not a list,English
1179,mastodon.zufki.de,"Tun Sie nichts Illegales, es sei denn, es ist moralisch vertretbar. Das bedeutet, dass es in Ordnung ist, zivilen Ungehorsam und ähnliche rebellische Aktionen für eine gute Sache im Einklang mit der strengen Wissenschaft zu fördern.",tun sie nichts illegales es sei denn es ist moralisch vertretbar das bedeutet dass es in ordnung ist zivilen ungehorsam und ähnliche rebellische aktionen für eine gute sache im einklang mit der strengen wissenschaft zu fördern,non-Englsih
1180,mastodon.zufki.de,"Tun Sie nichts Unmoralisches, das Hassreden, Behindertenfeindlichkeit, Antisemitismus, Homosexuellenfeindlichkeit, Islamophobie, Rassismus, Sexismus, Transphobie … beinhaltet.",tun sie nichts unmoralisches das hassreden behindertenfeindlichkeit antisemitismus homosexuellenfeindlichkeit islamophobie rassismus sexismus transphobie beinhaltet,non-Englsih
1181,mastodon.zufki.de,"Nicht spammen, trollen oder belästigen",nicht spammen trollen oder belästigen,non-Englsih
1182,spragleknas.no,🇳🇴 Vi har nulltoleranse for all slags diskriminerende oppførsel. 🇬🇧 We have zero-tolerance for any discriminating behaviour.,vi har nulltoleranse for all slags diskriminerende oppførsel we have zerotolerance for any discriminating behaviour,non-Englsih
1183,spragleknas.no,🇳🇴 Poster med sensitive tema/NSFW bør gis gode beskrivende emneknagger eller innholdsvarsling. 🇬🇧 Posts with NSFW/sensitive topics should have good tags or be hid behind a Content Warning (CW).,poster med sensitive temansfw bør gis gode beskrivende emneknagger eller innholdsvarsling posts with nsfwsensitive topics should have good tags or be hid behind a content warning cw,English
1184,spragleknas.no,🇳🇴 Vi tillater ikke framsnakking av krypto-relatert innhold som NFT-er og kryptovaluta. 🇬🇧 We don't allow promotion of crypto-related content like NFTs and cryptocurrency.,vi tillater ikke framsnakking av kryptorelatert innhold som nfter og kryptovaluta we dont allow promotion of cryptorelated content like nfts and cryptocurrency,English
1185,spragleknas.no,🇳🇴 Ingen reklame eller spam. Sjølpromotering er ok. 🇬🇧 No ads or spam. Self-promoting is ok.,ingen reklame eller spam sjølpromotering er ok no ads or spam selfpromoting is ok,non-Englsih
1186,micro.baixllobregat.social,"Insult o vexació 
Amenaça de violència
Discurs negacionista sobre les matances massives provades
Opressió sobre característiques sexuals
Articles d'organitzacions feixis-tes
Enaltiment de líders històrics feixistes
Propaganda electoral
Proselitisme religiós


 
",insult o vexació amenaça de violència discurs negacionista sobre les matances massives provades opressió sobre característiques sexuals articles dorganitzacions feixistes enaltiment de líders històrics feixistes propaganda electoral proselitisme religiós,non-Englsih
1187,mayson.us,Rule is not a list,rule is not a list,English
1199,boteden.com,このサーバーはBOT専用のサーバーです。管理人以外の人間は存在してはいけません。,このサーバーはbot専用のサーバーです管理人以外の人間は存在してはいけません,non-Englsih
1200,boteden.com,過剰な投稿をするアカウント、他の住人や他サーバーの人々に迷惑をかけるアカウント、または明らかに人間であるアカウントは、管理人の判断により予告なく停止される可能性があります。,過剰な投稿をするアカウント他の住人や他サーバーの人々に迷惑をかけるアカウントまたは明らかに人間であるアカウントは管理人の判断により予告なく停止される可能性があります,non-Englsih
1201,greenfield.social,"Don't be a jerk. If you're a jerk, I will probably boot you. The appeals process is that you will need to convince me either 1) that you weren't being a jerk, or 2) that you won't be a jerk again. Be forewarned that my patience for such things is short.",dont be a jerk if youre a jerk i will probably boot you the appeals process is that you will need to convince me either 1 that you werent being a jerk or 2 that you wont be a jerk again be forewarned that my patience for such things is short,English
1202,social.opennerds.org,Sei kein Pimmel! (Don't be a dick!),sei kein pimmel dont be a dick,non-Englsih
1203,feistycricket.org,"There is only one rule here: Wheaton's Law.: Don't Be A Dick.  I reserve the right to moderate, remove, block, etc at my discretion.  As I'm the only user, this should not be a problem.",there is only one rule here wheatons law dont be a dick i reserve the right to moderate remove block etc at my discretion as im the only user this should not be a problem,English
1204,mastodon.incognitus.net,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English
1205,mastodon.incognitus.net,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism
",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
1206,mastodon.incognitus.net,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English
1207,mastodon.incognitus.net,"No harassment, dogpiling or doxxing of other users
",no harassment dogpiling or doxxing of other users,English
1208,mastodon.incognitus.net,"No content illegal in the United Kingdom
",no content illegal in the united kingdom,English
1209,mastodon.incognitus.net,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English
1210,mas.corq.co,Civility.,civility,English
1211,coplus.social,Please don't insult anyone in your comments.,please dont insult anyone in your comments,English
1212,coplus.social,Be respectful. Don't make fun of others and don't be condescending.,be respectful dont make fun of others and dont be condescending,English
1213,coplus.social,"Don't discriminate against anyone. Racist, sexist, transphobic, misogynistic, homophobic, antisemitic and any other kind of hate-speech is forbidden on our instance!",dont discriminate against anyone racist sexist transphobic misogynistic homophobic antisemitic and any other kind of hatespeech is forbidden on our instance,English
