,instance,rule,preprocessed rules,lang
2808,mastodon.frl,Geen accounts die zich voordoen als iemand anders. Duidelijk gemarkeerde parodie accounts uitgezonderd (denk om de volgende regel!).,geen accounts die zich voordoen als iemand anders duidelijk gemarkeerde parodie accounts uitgezonderd denk om de volgende regel,non-Englsih
2809,mastodon.frl,"Accountnamen van (bekende) (merk)namen, plaatsnamen en andere geografisch namen zijn expliciet voorbehouden aan de vertegenwoordigers daarvan.
Moderatoren behouden zich het recht voor een accountnaam te ontnemen en toe te wijzen aan de juiste persoon/vertegenwoordiger.",accountnamen van bekende merknamen plaatsnamen en andere geografisch namen zijn expliciet voorbehouden aan de vertegenwoordigers daarvan moderatoren behouden zich het recht voor een accountnaam te ontnemen en toe te wijzen aan de juiste persoonvertegenwoordiger,non-Englsih
2810,mastodon.frl,"Geen haatspraak. Aanzetten tot haat wordt gedefinieerd als denigrerende berichten of links gericht op een individu of groep op basis van ras, mentale of fysieke handicap, religie, genderidentiteit, geslacht, nationaliteit, leeftijd, klasse of seksuele geaardheid.
",geen haatspraak aanzetten tot haat wordt gedefinieerd als denigrerende berichten of links gericht op een individu of groep op basis van ras mentale of fysieke handicap religie genderidentiteit geslacht nationaliteit leeftijd klasse of seksuele geaardheid,non-Englsih
2811,mastodon.frl,"Geen ""shitposting"" - terwijl humoristische posts zijn toegestaan, en eigenlijk wordt aangemoedigd, maar er is hier geen plaats voor ""shitposting"".
",geen shitposting terwijl humoristische posts zijn toegestaan en eigenlijk wordt aangemoedigd maar er is hier geen plaats voor shitposting,non-Englsih
2812,mastodon.frl,"""bots"" onder voorbehoud. Geautomatiseerde accounts die overwegend (door)posten van een andere bron zijn alleen in overleg toegestaan.",bots onder voorbehoud geautomatiseerde accounts die overwegend doorposten van een andere bron zijn alleen in overleg toegestaan,non-Englsih
2813,weserbergland.social,"Diese Mastodon-Instanz wird als privates Hobby ohne Garantie für Verfügbarkeit betrieben. Es besteht kein Anspruch auf jederzeitigen funktionierenden Zugang zum Konto. Downtimes (Updates, Wartung, Migration etc) werden wir - soweit möglich - vorher ankündigen.",diese mastodoninstanz wird als privates hobby ohne garantie für verfügbarkeit betrieben es besteht kein anspruch auf jederzeitigen funktionierenden zugang zum konto downtimes updates wartung migration etc werden wir soweit möglich vorher ankündigen,non-Englsih
2814,weserbergland.social,"Es ist grundsätzlich jedermensch willkommen, egal welcher politischen, religiösen oder sexuellen Ausrichtung und geschlechtlicher Identität. Bei beleidigendem, diskriminierendem oder schlicht nervtötendem Verhalten werden die Admins (auch ohne Ankündigung) Accounts sanktionieren oder deaktivieren.",es ist grundsätzlich jedermensch willkommen egal welcher politischen religiösen oder sexuellen ausrichtung und geschlechtlicher identität bei beleidigendem diskriminierendem oder schlicht nervtötendem verhalten werden die admins auch ohne ankündigung accounts sanktionieren oder deaktivieren,non-Englsih
2815,weserbergland.social,"Wer meint, Transfrauen seien keine Frauen, wer denkt, man könne als Mann heute ja gar keine Komplimente mehr machen oder wer glaubt, es gäbe ""Rassismus gegen Weiße"", ist auf dieser Instanz falsch. Diese Instanz ist gedacht als Safe Space. Von diesem Ideal lassen sich die Admins leiten.",wer meint transfrauen seien keine frauen wer denkt man könne als mann heute ja gar keine komplimente mehr machen oder wer glaubt es gäbe rassismus gegen weiße ist auf dieser instanz falsch diese instanz ist gedacht als safe space von diesem ideal lassen sich die admins leiten,non-Englsih
2816,weserbergland.social,"Es wird erwartet, dass alle Nutzenden in der Lage sind, sich selbst zur Wehr zu setzen und Querelen unter einander zu klären. Die Meinungsfreiheit erlaubt zwar auch hitzigen Debatten, die Admins lassen sich aber nicht von ""false balance"" leiten. Werden Grenzen überschritten, gelten Ziffern 2. und 3.",es wird erwartet dass alle nutzenden in der lage sind sich selbst zur wehr zu setzen und querelen unter einander zu klären die meinungsfreiheit erlaubt zwar auch hitzigen debatten die admins lassen sich aber nicht von false balance leiten werden grenzen überschritten gelten ziffern 2 und 3,non-Englsih
2817,ayom.media,É proibida a apologia ao nazi-fascismo e/ou de experiências históricas de violação sistemática de direitos humanos.,é proibida a apologia ao nazifascismo eou de experiências históricas de violação sistemática de direitos humanos,non-Englsih
2818,ayom.media,"É proibida a disseminação de discursos e materiais de ódio direcionados a minorias, envolvendo: misoginia, classismo, racismo, antissemitismo, colonialismo, opressão contra pessoas LGBTQIA+, capacitismo, xenofobia, intolerância religiosa, gordofobia e maus-tratos a animais.",é proibida a disseminação de discursos e materiais de ódio direcionados a minorias envolvendo misoginia classismo racismo antissemitismo colonialismo opressão contra pessoas lgbtqia capacitismo xenofobia intolerância religiosa gordofobia e maustratos a animais,non-Englsih
2819,ayom.media,"É proibida a apologia à pedofilia, incluindo materiais de fetichização de menores de idade como lolicon, shotacon, etc.",é proibida a apologia à pedofilia incluindo materiais de fetichização de menores de idade como lolicon shotacon etc,non-Englsih
2820,ayom.media,"É proibida a apologia a práticas auto-destrutivas tais quais: distúrbios alimentares (pró ana, pró-mia), automutilação, suicídio.",é proibida a apologia a práticas autodestrutivas tais quais distúrbios alimentares pró ana prómia automutilação suicídio,non-Englsih
2821,ayom.media,"É proibido direcionar ameaças de violência (incluindo doxxing, assédio sexual e moral e stalking) ou qualquer tipo de assédio a outras pessoas.",é proibido direcionar ameaças de violência incluindo doxxing assédio sexual e moral e stalking ou qualquer tipo de assédio a outras pessoas,non-Englsih
2822,ayom.media,É proibida a postagem de pornografia comercial.,é proibida a postagem de pornografia comercial,non-Englsih
2823,ayom.media,É proibido publicar conteúdo que configure charlartanismo e/ou negacionismo científico.,é proibido publicar conteúdo que configure charlartanismo eou negacionismo científico,non-Englsih
2824,ayom.media,É proibida a apologia ao uso de criptomoedas e NFT.,é proibida a apologia ao uso de criptomoedas e nft,non-Englsih
2825,ayom.media,É proibida a disseminação de notícias falsas com motivações econômicas ou políticas (fake news).,é proibida a disseminação de notícias falsas com motivações econômicas ou políticas fake news,non-Englsih
2826,ayom.media,"É proibida a impersonação de pessoas, marcas e instituições, salvo casos explícitos de paródia e sátira.",é proibida a impersonação de pessoas marcas e instituições salvo casos explícitos de paródia e sátira,non-Englsih
2827,ayom.media,É proibida a postagem direta de qualquer conteúdo considerado ilegal no Brasil ou na jurisdição da pessoa usuária.,é proibida a postagem direta de qualquer conteúdo considerado ilegal no brasil ou na jurisdição da pessoa usuária,non-Englsih
2828,ayom.media,"Os seguintes comportamentos são desencorajados, e estão sujeitos à advertência, cabendo banimento em caso de reincidências:

- Flood;

-Spam;

- Indicação de remédios;

- Excessos da moderação;

- Apologia à pseudociência;

- Mídias sem descrição.",os seguintes comportamentos são desencorajados e estão sujeitos à advertência cabendo banimento em caso de reincidências flood spam indicação de remédios excessos da moderação apologia à pseudociência mídias sem descrição,non-Englsih
2829,ayom.media,"Quando o Aviso de Conteúdo (CW) é obrigatório:

- Spoilers;

- Nudez artística e nudes;

- Conteúdos sensíveis a pessoas com epilepsia;

- Menção ao uso de drogas.",quando o aviso de conteúdo cw é obrigatório spoilers nudez artística e nudes conteúdos sensíveis a pessoas com epilepsia menção ao uso de drogas,non-Englsih
2830,ayom.media,"Aos moderadores, é vedado acessar mensagens privadas des usuáries, salvo em caso de denúncia ou determinação de autoridade judicial.",aos moderadores é vedado acessar mensagens privadas des usuáries salvo em caso de denúncia ou determinação de autoridade judicial,non-Englsih
2831,libraryland.social,"LibraryLand is a space for productive conversations about libraries, archives, museums, or academia.",libraryland is a space for productive conversations about libraries archives museums or academia,English
2832,libraryland.social,"We want this to be a fun, pleasant, and harassment-free experience for everyone, regardless of gender, gender identity and expression, sexual orientation, disability, physical appearance, body size, race, or religion.",we want this to be a fun pleasant and harassmentfree experience for everyone regardless of gender gender identity and expression sexual orientation disability physical appearance body size race or religion,English
2833,mastodon.ph,No content illegal in the Philippines;,no content illegal in the philippines,English
2834,mastodon.ph,Explicit or violent media must be marked as sensitive when posting;,explicit or violent media must be marked as sensitive when posting,English
2835,mastodon.ph,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism;",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
2836,mastodon.ph,No incitement of violence or promotion of violent ideologies;,no incitement of violence or promotion of violent ideologies,English
2837,mastodon.ph,"No harassment, dog-piling or doxxing of other users;",no harassment dogpiling or doxxing of other users,English
2838,mastodon.ph,Do not share intentionally false or misleading information.,do not share intentionally false or misleading information,English
2839,social.nog.community,This Mastodon instance is operated by the Global NOG Alliance for Network Operators,this mastodon instance is operated by the global nog alliance for network operators,English
2840,social.nog.community,Only respectful behaviour is tolerated,only respectful behaviour is tolerated,English
2841,social.nog.community,"This server runs on hardware, free time and nerves donated by volunteers. Don't abuse any of the three.",this server runs on hardware free time and nerves donated by volunteers dont abuse any of the three,English
2842,social.nog.community,No incitement of violence or promotion of violent ideologies. No disinformation.,no incitement of violence or promotion of violent ideologies no disinformation,English
2843,social.nog.community,"No discrimination, including (but not limited to) racism, sexism, homophobia or transphobia.",no discrimination including but not limited to racism sexism homophobia or transphobia,English
2850,neurodiversity-in.au,No incitement of violence or promotion of violent ideologies.,no incitement of violence or promotion of violent ideologies,English
2851,neurodiversity-in.au,"Threatening, abusive, intolerant or illegal behavior will be removed. We have a zero tolerance approach to racism, sexism, homophobia and transphobia.",threatening abusive intolerant or illegal behavior will be removed we have a zero tolerance approach to racism sexism homophobia and transphobia,English
2852,neurodiversity-in.au,"The Content Warning (""CW"") flag should be used for anything that, again, you wouldn't feel comfortable showing to your grandmother. This includes NSFW content, gore, and other similar items.",the content warning cw flag should be used for anything that again you wouldnt feel comfortable showing to your grandmother this includes nsfw content gore and other similar items,English
2853,neurodiversity-in.au,"Account registrations are monitored. Even though account signups are open, your account may be suspended if a human considers it potentially fake or bot.",account registrations are monitored even though account signups are open your account may be suspended if a human considers it potentially fake or bot,English
2854,neurodiversity-in.au,Always be kind to each other. Don't say anything you wouldn't face to face.,always be kind to each other dont say anything you wouldnt face to face,English
2855,neurodiversity-in.au,"This server is actively moderated. You will probably not be advised of the outcome of a complaint that you made, but rest assure it will be investigated.",this server is actively moderated you will probably not be advised of the outcome of a complaint that you made but rest assure it will be investigated,English
2856,neurodiversity-in.au,Moderation and administration decisions are Final.,moderation and administration decisions are final,English
2857,neurodiversity-in.au,"This server is in NSW, and all your data will remain in Australia. We are firm believers in data sovereignty. ",this server is in nsw and all your data will remain in australia we are firm believers in data sovereignty,English
2858,neurodiversity-in.au,No bots without explicit permission from the server admin team,no bots without explicit permission from the server admin team,English
2859,neurodiversity-in.au,Obey Australian law and international treaties.,obey australian law and international treaties,English
2860,neurodiversity-in.au,"The goal of these rules is to ensure that this remain a safe, non-judmental space where it is ok to unmask.",the goal of these rules is to ensure that this remain a safe nonjudmental space where it is ok to unmask,English
2861,neurodiversity-in.au,"No commercial accounts without admin approval

Neurodiversity-in.au is provided without any payment required to ensure it is available for the most vulnerable in our community. ",no commercial accounts without admin approval neurodiversityinau is provided without any payment required to ensure it is available for the most vulnerable in our community,English
2862,mastodon.sl,"This server is advocating civilized free speech but it will enforce our netiquette if needed.
Racism, sexism, homophobia, transphobia, crimes and scams are not tolerated.",this server is advocating civilized free speech but it will enforce our netiquette if needed racism sexism homophobia transphobia crimes and scams are not tolerated,English
2863,mastodon.sl,2. Sending spam results in immediate termination,2 sending spam results in immediate termination,English
2864,m.webtoo.ls,No racism/white supremacy,no racismwhite supremacy,English
2865,m.webtoo.ls,No sexism,no sexism,non-Englsih
2866,m.webtoo.ls,No ableism,no ableism,non-Englsih
2867,m.webtoo.ls,No queer/trans-phobia,no queertransphobia,non-Englsih
2868,m.webtoo.ls,No fascism or nationalism,no fascism or nationalism,non-Englsih
2869,m.webtoo.ls,No violence or harassment,no violence or harassment,non-Englsih
2870,m.webtoo.ls,No spam,no spam,non-Englsih
2871,folksocial.org,"Above all, be kind and respectful!",above all be kind and respectful,English
2872,folksocial.org,No content that is illegal under any law of the UK.,no content that is illegal under any law of the uk,English
2873,folksocial.org,No incitement of violence or promotion of discriminatory or violent ideologies.,no incitement of violence or promotion of discriminatory or violent ideologies,English
2874,folksocial.org,Sexually explicit or violent media must be marked as sensitive when posting.,sexually explicit or violent media must be marked as sensitive when posting,English
2875,ellis.social,"    No racism, sexism, homophobia, transphobia, xenophobia, or discrimination in general",no racism sexism homophobia transphobia xenophobia or discrimination in general,English
2876,ellis.social,No sexually explicit or violent media,no sexually explicit or violent media,English
2877,ellis.social,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English
2878,ellis.social,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English
2879,ellis.social,Follow the Code of Conduct,follow the code of conduct,English
2880,ellis.social,No spam or using an account solely for advertising,no spam or using an account solely for advertising,English
2881,ellis.social,"Your account bio or post history should in some way indicate interest in machine learning, intelligent systems or AI",your account bio or post history should in some way indicate interest in machine learning intelligent systems or ai,English
2882,nashtodon.com,"This instance is intended for Nashville citizens and related accounts. ""Greater Nashville Metropolitan Area"" seems to be a good guide here. ",this instance is intended for nashville citizens and related accounts greater nashville metropolitan area seems to be a good guide here,English
2883,nashtodon.com," No trolling or s**t posting. We strongly encourage use of your name as your display name, where applicable. If you want to be anonymous, get an account on another server. Remember, the goal is in-person relationships and making local change. ",no trolling or st posting we strongly encourage use of your name as your display name where applicable if you want to be anonymous get an account on another server remember the goal is inperson relationships and making local change,English
2884,nashtodon.com, Don't post anything which would violate US law or TN State law. ,dont post anything which would violate us law or tn state law,English
2885,nashtodon.com," Don't be a jerk. Hate speech, discrimination, and harassment of any kind are not tolerated here. ",dont be a jerk hate speech discrimination and harassment of any kind are not tolerated here,English
2886,nashtodon.com, No spam. This includes using completely unrelated hashtags in your posts ,no spam this includes using completely unrelated hashtags in your posts,English
2887,social.cwts.nl,"No discrimination of any kind, including discrimination on race, ethnicity, nationality, gender, sex, sexual orientation, disability, age, religion or language.",no discrimination of any kind including discrimination on race ethnicity nationality gender sex sexual orientation disability age religion or language,English
2888,social.cwts.nl,"No incitement of violence, promotion of violent ideologies or violent behaviour of any manner.",no incitement of violence promotion of violent ideologies or violent behaviour of any manner,English
2889,social.cwts.nl,"No doxxing, dogpiling or harassment in any form of other users.",no doxxing dogpiling or harassment in any form of other users,English
2890,social.cwts.nl,No content considered illegal in the Netherlands.,no content considered illegal in the netherlands,English
2891,social.cwts.nl,Use your real name for your account.,use your real name for your account,English
2892,social.cwts.nl,"Adhere to the guidelines for social media usage as laid out by Leiden University. In particular, be respectful to others, and do not share private or confidential information.",adhere to the guidelines for social media usage as laid out by leiden university in particular be respectful to others and do not share private or confidential information,English
2893,social.cwts.nl,"Uphold principles of scientific integrity, in line with the Netherlands Scientific Code of Conduct for Research Integrity. In particular, be honest, transparent and responsible in communication and be clear on limitations and uncertainties of research.",uphold principles of scientific integrity in line with the netherlands scientific code of conduct for research integrity in particular be honest transparent and responsible in communication and be clear on limitations and uncertainties of research,English
2894,pool.social,"No illegal content, e.g. child pornography, solicitation of illegal services, etc…",no illegal content eg child pornography solicitation of illegal services etc,non-Englsih
2895,pool.social,"No posts or links to content supporting, featuring, or promoting hate groups, terrorism, mass violence or calls to violence.",no posts or links to content supporting featuring or promoting hate groups terrorism mass violence or calls to violence,English
2896,pool.social,No posts or comments supporting or promoting QAnon related content or similarly disproven conspiracy theories. Moderators have sole discretion to decide if a post violates this rule. Birds are real. The Earth is round. Get over it.,no posts or comments supporting or promoting qanon related content or similarly disproven conspiracy theories moderators have sole discretion to decide if a post violates this rule birds are real the earth is round get over it,English
2897,pool.social,"No posts or links featuring sexualized depictions of minors, whether photographic, written, drawn, anthropomorphic or animated.",no posts or links featuring sexualized depictions of minors whether photographic written drawn anthropomorphic or animated,English
2898,pool.social,No pornography featuring depictions of rape or non-consensual violence.,no pornography featuring depictions of rape or nonconsensual violence,English
2899,pool.social,"All other pornographic, erotic or NSFW content, whether photographic, written, drawn or animated, must be marked with a Content Warning.",all other pornographic erotic or nsfw content whether photographic written drawn or animated must be marked with a content warning,English
2900,pool.social,No racism.,no racism,non-Englsih
2901,pool.social,"No visual content depicting executions, murder, suicide, dismemberment, visible innards, excessive gore, or charred bodies. All other violent imagery requires a Content Warning.",no visual content depicting executions murder suicide dismemberment visible innards excessive gore or charred bodies all other violent imagery requires a content warning,English
2902,pool.social,No visual content depicting animal abuse. All other posts related to animal abuse require a Content Warning.,no visual content depicting animal abuse all other posts related to animal abuse require a content warning,English
2903,pool.social,No posting of malicious links.,no posting of malicious links,English
2904,pool.social,No Spam (see General Guidance below).,no spam see general guidance below,non-Englsih
2905,pool.social,"No threats, bullying or attacks on an individual or group.",no threats bullying or attacks on an individual or group,English
2906,pool.social,No encouragement or promotion of self-harm.,no encouragement or promotion of selfharm,English
2907,pool.social,No accounts that impersonate anyone else unless clearly marked as such for the purpose of parody.,no accounts that impersonate anyone else unless clearly marked as such for the purpose of parody,English
2908,pool.social,"No Hate Speech. Hate speech is defined as derogatory posts or links targeting any individual or group based on race, mental or physical disability, religion, gender identity, sex, nationality, age, class or sexual orientation.",no hate speech hate speech is defined as derogatory posts or links targeting any individual or group based on race mental or physical disability religion gender identity sex nationality age class or sexual orientation,English
2909,pool.social,"No “shitposting” - while humorous posts are allowed, and actually encouraged, there is no place for “shitposting” here.",no shitposting while humorous posts are allowed and actually encouraged there is no place for shitposting here,English
2910,social.azureheads.gr,Be Respectful,be respectful,English
2911,social.azureheads.gr,Be Helpful,be helpful,English
2912,social.azureheads.gr,Be Apropriate,be apropriate,non-Englsih
2913,social.azureheads.gr,Be Kind,be kind,non-Englsih
2914,dev.equel.social,Have fun!,have fun,non-Englsih
2915,dev.equel.social,Be kind!,be kind,non-Englsih
2916,nutmeg.social,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English
2917,nutmeg.social,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
2918,nutmeg.social,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English
2919,nutmeg.social,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English
2920,nutmeg.social,No content illegal in the United States,no content illegal in the united states,non-Englsih
2921,nutmeg.social,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English
2922,rockcd.jp,"No place for fascists, racists, far rights anywhere in the world.　世界のどこにもファシスト、レイシスト、極右の居場所はない。",no place for fascists racists far rights anywhere in the world 世界のどこにもファシストレイシスト極右の居場所はない,English
2923,rockcd.jp,"Please be respectful of others. Their race, age, gender, sexual orientation, gender identity, etc. are all _NOT_ reasons to be a twit.

他のユーザには敬意を。民族・出自、年齢、ジェンダー、性的指向、性自認などの差別や揶揄はtwitとして論外です。",please be respectful of others their race age gender sexual orientation gender identity etc are all _not_ reasons to be a twit 他のユーザには敬意を民族出自年齢ジェンダー性的指向性自認などの差別や揶揄はtwitとして論外です,English
2924,rockcd.jp,"Anyone is welcome to report inappropriate behavior, they will be listened to, and action will be taken. This will be anything from a warning, to banning. Moderation decisions will be made using the Paradox of Tolerance.
通報は必ず検討し、行動に移します。これにより「歓迎」から「出禁」に変わります。モデレーションの決定は「不寛容のパラドックス」を使用します。",anyone is welcome to report inappropriate behavior they will be listened to and action will be taken this will be anything from a warning to banning moderation decisions will be made using the paradox of tolerance 通報は必ず検討し行動に移しますこれにより歓迎から出禁に変わりますモデレーションの決定は不寛容のパラドックスを使用します,English
2925,rockcd.jp,"Expect anything you post on rockcd.jp to be public, including direct messages, that way you can never be surprised or embarrassed.  ダイレクトメッセージを含め、rockcd.jp に投稿するものはすべて公開されることがある場合がありますので、ご容赦ください。",expect anything you post on rockcdjp to be public including direct messages that way you can never be surprised or embarrassed ダイレクトメッセージを含めrockcdjp に投稿するものはすべて公開されることがある場合がありますのでご容赦ください,English
2926,rockcd.jp,Your right to free speech does not supersede my right to call you out and kick you out for being a dick.　あなたの言論の自由の権利は、私があなたを非難し、あなたをクソ野郎として追い出す権利に取って代わるものではありません。,your right to free speech does not supersede my right to call you out and kick you out for being a dick あなたの言論の自由の権利は私があなたを非難しあなたをクソ野郎として追い出す権利に取って代わるものではありません,English
2927,rockcd.jp,No illegal content - this server is hosted in Singapore.　非合法なコンテンツはご遠慮ください。なおサーバはシンガポールでホストされています。,no illegal content this server is hosted in singapore 非合法なコンテンツはご遠慮くださいなおサーバはシンガポールでホストされています,non-Englsih
2928,cosocial.ca,Do not post or share any content that is illegal in Canada,do not post or share any content that is illegal in canada,English
2929,cosocial.ca,"Do not harass, dogpile, or dox users on this server or other servers",do not harass dogpile or dox users on this server or other servers,English
2930,cosocial.ca,"No racism, sexism, homophobia, transphobia, xenophobia, casteism, fatphobia, or other forms of bigotry",no racism sexism homophobia transphobia xenophobia casteism fatphobia or other forms of bigotry,English
2931,cosocial.ca,NSFW content and depictions of violence must be behind a content warning.,nsfw content and depictions of violence must be behind a content warning,English
2932,cosocial.ca,Do not share intentionally false or misleading information.,do not share intentionally false or misleading information,English
2933,cosocial.ca,CoSocial.ca is a service for the members of the CoSocial Community Cooperative.,cosocialca is a service for the members of the cosocial community cooperative,English
2934,cosocial.ca,CoSocial is for Canadian residents.,cosocial is for canadian residents,non-Englsih
2935,cosocial.ca,CoSocial is for people 18 and over.,cosocial is for people 18 and over,English
2936,cosocial.ca,"Business accounts are allowed, but don't spam or engage in excessive commercial posting.",business accounts are allowed but dont spam or engage in excessive commercial posting,English
2937,cosocial.ca,"Read and follow the full Code of Conduct and Acceptable Use Policy section of our Terms of Service, available at https://cosocial.ca/terms#coc",read and follow the full code of conduct and acceptable use policy section of our terms of service available at httpscosocialcatermscoc,English
2938,ivory.rosebloom.one,"본 서버는 운영자의 2차 지인을 대상으로 운영되고 있습니다. 가입 신청 전 서버 정보를 반드시 참고해 필요한 정보를 기재해 요청 주시기 바라며, 누락 시 가입이 거절될 수 있습니다.",본 서버는 운영자의 2차 지인을 대상으로 운영되고 있습니다 가입 신청 전 서버 정보를 반드시 참고해 필요한 정보를 기재해 요청 주시기 바라며 누락 시 가입이 거절될 수 있습니다,non-Englsih
2939,ivory.rosebloom.one,"성인가(SafeNet 3344) 이상의 컨텐츠, 타인에게 불쾌감을 줄 수 있는 내용의 컨텐츠, 광과민성 발작을 일으킬 수 있는 컨텐츠 등의 공개적인 노출을 금지합니다.",성인가safenet 3344 이상의 컨텐츠 타인에게 불쾌감을 줄 수 있는 내용의 컨텐츠 광과민성 발작을 일으킬 수 있는 컨텐츠 등의 공개적인 노출을 금지합니다,non-Englsih
2940,ivory.rosebloom.one,"아동 및 청소년 대상의 성인가 이상의 컨텐츠 업로드, 타인을 괴롭히기 위한 행위, 모든 범주의 소수자 및 약자를 향한 혐오 발언을 일절 금지합니다.",아동 및 청소년 대상의 성인가 이상의 컨텐츠 업로드 타인을 괴롭히기 위한 행위 모든 범주의 소수자 및 약자를 향한 혐오 발언을 일절 금지합니다,non-Englsih
2941,ivory.rosebloom.one,"보고 싶지 않은 내용은 차단, 뮤트 등을 적극적으로 이용해 주시고, 다른 유저와 교류 시에는 상호간에 예의를 지켜 주세요. 서로를 존중하는 마스토돈 유저가 됩시다.",보고 싶지 않은 내용은 차단 뮤트 등을 적극적으로 이용해 주시고 다른 유저와 교류 시에는 상호간에 예의를 지켜 주세요 서로를 존중하는 마스토돈 유저가 됩시다,non-Englsih
2942,ivory.rosebloom.one,문제가 되는 사항이 있다면 신고나 관리자에게 문의 등을 적극적으로 이용해 주시기 바랍니다.,문제가 되는 사항이 있다면 신고나 관리자에게 문의 등을 적극적으로 이용해 주시기 바랍니다,non-Englsih
2954,geekspot.com,"No politics, we will not tolerate any form of political discussions.  This is your only warning, we will suspend accounts that post political items.",no politics we will not tolerate any form of political discussions this is your only warning we will suspend accounts that post political items,English
2955,geekspot.com,"No spamming ads, if you are an event and would like to promote your event on this server please contact the admins to learn the process and get approvals.",no spamming ads if you are an event and would like to promote your event on this server please contact the admins to learn the process and get approvals,English
2956,geekspot.com,"No bullying or harassment, we will not tolerate any form of bullying or harassment on this server.",no bullying or harassment we will not tolerate any form of bullying or harassment on this server,English
2957,avgeek.social,"Initial rules: Be kind, no spam. ",initial rules be kind no spam,English
2958,avgeek.social,Hate has no home here and is not tolerated. ,hate has no home here and is not tolerated,English
2959,avgeek.social,"

Post only your own images or those which you have authorization to use. We are registered with the U.S. Copyright Office. Our DMCA Designated Agent Directory number is DMCA-1044225. 512 notices may be submitted to @hello@avgeek.social or via email: jl@quantumparagon.com",post only your own images or those which you have authorization to use we are registered with the us copyright office our dmca designated agent directory number is dmca1044225 512 notices may be submitted to helloavgeeksocial or via email jlquantumparagoncom,English
2960,philately.social,Be nice to each other.,be nice to each other,English
2961,philately.social,"No NSFW stuff, we're not all adults (and we're here for stamps, anyway).",no nsfw stuff were not all adults and were here for stamps anyway,English
2962,philately.social,"We are a new (and small) instance, so these may change.  As rules are needed, they will be added.",we are a new and small instance so these may change as rules are needed they will be added,English
2963,persia.social,"Content must be related to Persians, Iranians or Iran.",content must be related to persians iranians or iran,English
2964,persia.social,"Be civil, no racism and bigotry. Demonstrate respect for others of different cultures, ethnicity, races, ages, genders, sexual orientations, size, shapes, ideologies, backgrounds. ",be civil no racism and bigotry demonstrate respect for others of different cultures ethnicity races ages genders sexual orientations size shapes ideologies backgrounds,English
2965,persia.social,Recognize that the Islamic Republic is a failed state. This government has terrorized it's substituents for decades and does not represent the people of Iran as a whole. ,recognize that the islamic republic is a failed state this government has terrorized its substituents for decades and does not represent the people of iran as a whole,English
2966,persia.social,"No low effort participation in discussions/shit posting, no flame-bait or other bad-faith participation. ",no low effort participation in discussionsshit posting no flamebait or other badfaith participation,English
2967,persia.social,"No spam, no fundraising.",no spam no fundraising,non-Englsih
2968,persia.social,"If your account is inactive for 30 days, it will be suspended. ",if your account is inactive for 30 days it will be suspended,English
2969,gayfr.social,LIBERTÉ DU CORPS : nous accueillons les contenus (homo)sexuels de manière positive et bienveillante.,liberté du corps nous accueillons les contenus homosexuels de manière positive et bienveillante,non-Englsih
2970,gayfr.social,CONTENUS EXPLICITES : les contenus sexuellement explicites doivent être signalés comme tels et marqués comme sensibles ; ils ne doivent pas apparaître dans l’avatar ni la bannière de profil.,contenus explicites les contenus sexuellement explicites doivent être signalés comme tels et marqués comme sensibles ils ne doivent pas apparaître dans lavatar ni la bannière de profil,non-Englsih
2971,gayfr.social,"PAS DE DISCRIMINATION : les contenus racistes, sexistes, homophobes, transphobes, xénophobes, discriminants et non respectueux sont proscrits.",pas de discrimination les contenus racistes sexistes homophobes transphobes xénophobes discriminants et non respectueux sont proscrits,non-Englsih
2972,gayfr.social,"CONTENU LÉGAL : les contenus illégaux en France (pédopornographiques, incitant à la haine ou à la violence, etc.) sont interdits.",contenu légal les contenus illégaux en france pédopornographiques incitant à la haine ou à la violence etc sont interdits,non-Englsih
2973,gayfr.social,CONSENSUEL : le partage de contenu impliquant une tierce personne sans son consentement et les contenus sexuels non consentis sont proscrits.,consensuel le partage de contenu impliquant une tierce personne sans son consentement et les contenus sexuels non consentis sont proscrits,non-Englsih
2974,gayfr.social,"RESPECT DES AUTRES : les contenus violents, harcelants, intimidants, stigmatisants ou abusifs vis-à-vis d’un autre utilisateur sont proscrits.",respect des autres les contenus violents harcelants intimidants stigmatisants ou abusifs visàvis dun autre utilisateur sont proscrits,non-Englsih
2975,gayfr.social,PROPRIÉTÉ INTELLECTUELLE : les contenus violant la propriété intellectuelle ou les droits d’auteur sont interdits.,propriété intellectuelle les contenus violant la propriété intellectuelle ou les droits dauteur sont interdits,non-Englsih
2976,gayfr.social,NON-COMMERCIAL : éviter la promotion commerciale intrusive et les sollicitations répétées.,noncommercial éviter la promotion commerciale intrusive et les sollicitations répétées,non-Englsih
