,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
1534,1534,1650,beekeeping.ninja,"NO: Racist, misogynistic, homophobic, ableist slurs, or other derogatory pejoratives for oppressed identity groups (unless you belong to that group and are reclaiming the term) ",no racist misogynistic homophobic ableist slurs or other derogatory pejoratives for oppressed identity groups unless you belong to that group and are reclaiming the term,English,no racist misogynistic homophobic ableist slurs or other derogatory pejoratives for oppressed identity groups unless you belong to that group and are reclaiming the term,informal,0.8988490104675293,Promotion,Promotion
1535,1535,1651,beekeeping.ninja,"NO: Symbols, slogans, memes/jokes, and vapid talking points associated with any part of the reactionary right, and the same for elements of the left advocating for genocide/mass killings in the name of authoritarian socialism or anti-imperialism ",no symbols slogans memesjokes and vapid talking points associated with any part of the reactionary right and the same for elements of the left advocating for genocidemass killings in the name of authoritarian socialism or antiimperialism,English,no symbols slogans memesjokes and vapid talking points associated with any part of the reactionary right and the same for elements of the left advocating for genocidemass killings in the name of authoritarian socialism or antiimperialism,informal,0.933727502822876,Promotion,Promotion
1536,1536,1652,beekeeping.ninja,"NO: Targeted harassment (i.e. evading blocks, repeated hostile replies, or posts intended to instigate brigading/dogpiling against a user), even for righteous reasons ",no targeted harassment ie evading blocks repeated hostile replies or posts intended to instigate brigadingdogpiling against a user even for righteous reasons,English,no targeted harassment ie evading blocks repeated hostile replies or posts intended to instigate brigadingdogpiling against a user even for righteous reasons,informal,0.9190425872802734,Other,Other
1537,1537,1653,beekeeping.ninja,NO: Pornographic and/or sexualized images without an CW (Content Warning). ,no pornographic andor sexualized images without an cw content warning,English,no pornographic andor sexualized images without an cw content warning,informal,0.9968584775924683,Other,Other
1538,1538,1654,beekeeping.ninja,NO: Purposeful misinformation ,no purposeful misinformation,English,no purposeful misinformation,informal,0.9507011771202087,Information/Explanation,Information/Explanation
1539,1539,1655,beekeeping.ninja,"NO: Messages promoting or encouraging pseudoscience, conspiracism, or breaks with reality ",no messages promoting or encouraging pseudoscience conspiracism or breaks with reality,English,no messages promoting or encouraging pseudoscience conspiracism or breaks with reality,informal,0.9929208159446716,Promotion,Promotion
1540,1540,1656,beekeeping.ninja,NO: Spam ,no spam,non-Englsih,no spam,informal,0.9944080114364624,Forum,Forum
1541,1541,1657,beekeeping.ninja,NO: Promotion/Advocacy of cryptocurrencies ,no promotionadvocacy of cryptocurrencies,English,no promotionadvocacy of cryptocurrencies,informal,0.9953020811080933,Promotion,Promotion
1542,1542,1658,beekeeping.ninja,NO: Pornographic or sexualized imaged/videos where the subject did not consent.,no pornographic or sexualized imagedvideos where the subject did not consent,English,no pornographic or sexualized imagedvideos where the subject did not consent,informal,0.9577394127845764,Legal,Legal
1543,1543,1659,be-lieve.hostdon.ne.jp,法令違反、犯罪行為、反社会的行動を助長するような書き込みは禁止。,法令違反犯罪行為反社会的行動を助長するような書き込みは禁止,non-Englsih,Writing that promotes anti -social behavior of violating laws and regulations is prohibited,formal,0.9985445737838745,Legal,Legal
1544,1544,1660,be-lieve.hostdon.ne.jp,誰かの地雷は誰かの嗜好。他者の嗜好へ攻撃をしないこと。,誰かの地雷は誰かの嗜好他者の嗜好へ攻撃をしないこと,non-Englsih,Do not attack someone's preference to the taste of someone else,formal,0.9977059364318848,Instruction,Instruction
1545,1545,1661,be-lieve.hostdon.ne.jp,アダルト（R18 ）コンテンツはNSFW、CWでワンクッションをつけること。,アダルトr18 コンテンツはnsfwcwでワンクッションをつけること,non-Englsih,Adult R18 content should be one cushion with NSFWCW,informal,0.9722898006439209,News,News
1546,1546,1662,be-lieve.hostdon.ne.jp,サーバーへの負荷行為、他者への迷惑行為は禁止。,サーバーへの負荷行為他者への迷惑行為は禁止,non-Englsih,No annoying acts on the server on the server are prohibited,formal,0.9956194758415222,Legal,Legal
1547,1547,1663,be-lieve.hostdon.ne.jp,Twitterに呟く時にMastodonにも同時に投稿される自動ツールの利用は禁止。（サーバ負荷防止のため、20230702追加）,twitterに呟く時にmastodonにも同時に投稿される自動ツールの利用は禁止サーバ負荷防止のため20230702追加,non-Englsih,Use of automatic tools posted to Mastodon at the same time when muttering on Twitter is prohibited to prevent server loads 20230702 added,formal,0.9986458420753479,News,News
1548,1548,1664,be-lieve.hostdon.ne.jp,画像投稿の際は負荷に注意！（20231215緩和）,画像投稿の際は負荷に注意20231215緩和,non-Englsih,Attention to the load when posting an image 20231215 easier,informal,0.6753655076026917,Instruction,Instruction
1549,1549,1665,be-lieve.hostdon.ne.jp,その他、国内法に反するトゥートはすべてトゥート削除、アカウント停止対象となります。,その他国内法に反するトゥートはすべてトゥート削除アカウント停止対象となります,non-Englsih,All other toots that are contrary to domestic laws are eligible for the Toot deletion account.,formal,0.9986562728881836,Legal,Legal
1550,1550,1666,muri.network,Rule is not a list,rule is not a list,English,rule is not a list,informal,0.9950441122055054,Instruction,Instruction
1551,1551,1667,hear-me.social,"No racism, sexism, homophobia, transphobia, threats, doxing, trolling, or ageism. No attacks on someone's religion, culture, language, or country of origin. Don't be insulting and argumentative.To be here, you must be nice to people.",no racism sexism homophobia transphobia threats doxing trolling or ageism no attacks on someones religion culture language or country of origin dont be insulting and argumentativeto be here you must be nice to people,English,no racism sexism homophobia transphobia threats doxing trolling or ageism no attacks on someones religion culture language or country of origin dont be insulting and argumentativeto be here you must be nice to people,informal,0.997066080570221,Promotion,Promotion
1552,1552,1668,hear-me.social,No spreading of misinformation,no spreading of misinformation,English,no spreading of misinformation,informal,0.9850152134895325,Promotion,Promotion
1553,1553,1669,hear-me.social,Do not spam or create spam accounts ,do not spam or create spam accounts,English,do not spam or create spam accounts,informal,0.9736643433570862,Instruction,Instruction
1554,1554,1670,hear-me.social,No impersonating people or brands. Satire must be clearly labeled,no impersonating people or brands satire must be clearly labeled,English,no impersonating people or brands satire must be clearly labeled,informal,0.9843302369117737,Promotion,Promotion
1555,1555,1671,hear-me.social,Do not post Copyrighted materials. We adhere to DMCA take-down notices. See our DMCA policy at the bottom of https://hear-me.social/about. DMCA Registration number:  DMCA-1044123,do not post copyrighted materials we adhere to dmca takedown notices see our dmca policy at the bottom of httpshearmesocialabout dmca registration number dmca1044123,English,do not post copyrighted materials we adhere to dmca takedown notices see our dmca policy at the bottom of httpshearmesocialabout dmca registration number dmca1044123,informal,0.7366172075271606,Legal,Legal
1556,1556,1672,hear-me.social,"No ads without permission. Accounts that appear to be created just to promote products and websites will be suspended. In some cases, we may allow the account to remain, but may limit the account.",no ads without permission accounts that appear to be created just to promote products and websites will be suspended in some cases we may allow the account to remain but may limit the account,English,no ads without permission accounts that appear to be created just to promote products and websites will be suspended in some cases we may allow the account to remain but may limit the account,formal,0.9404138326644897,Legal,Legal
1557,1557,1673,hear-me.social,NO CHILD SEXUAL ABUSE POSTINGS (CSAM)! Be aware that we have Cloudflare automatically scan cached images for CSAM violations. They match mathematical image hashes to a database of known CSAM hashes.,no child sexual abuse postings csam be aware that we have cloudflare automatically scan cached images for csam violations they match mathematical image hashes to a database of known csam hashes,English,no child sexual abuse postings csam be aware that we have cloudflare automatically scan cached images for csam violations they match mathematical image hashes to a database of known csam hashes,informal,0.744342565536499,Information/Explanation,Information/Explanation
1558,1558,1674,hear-me.social,"Posting nude photos or controversial pictures and posts without content warnings and appropriate hashtags is not allowed. Also, using inappropriate hashtags to unfairly extend the reach of a post is also not allowed",posting nude photos or controversial pictures and posts without content warnings and appropriate hashtags is not allowed also using inappropriate hashtags to unfairly extend the reach of a post is also not allowed,English,posting nude photos or controversial pictures and posts without content warnings and appropriate hashtags is not allowed also using inappropriate hashtags to unfairly extend the reach of a post is also not allowed,formal,0.9432452321052551,Legal,Legal
1559,1559,1675,hear-me.social,"Targeted misgendering, deadnaming, or promotion of so-called ""conversion therapy"" is prohibited.",targeted misgendering deadnaming or promotion of socalled conversion therapy is prohibited,English,targeted misgendering deadnaming or promotion of socalled conversion therapy is prohibited,informal,0.8725042939186096,Information/Explanation,Information/Explanation
1560,1560,1676,hear-me.social,"Content created by others must be attributed, and use of AI must be disclosed. Profiles that only post AI-generated content will be suspended",content created by others must be attributed and use of ai must be disclosed profiles that only post aigenerated content will be suspended,English,content created by others must be attributed and use of ai must be disclosed profiles that only post aigenerated content will be suspended,formal,0.9314857721328735,Legal,Legal
1561,1561,1677,hear-me.social,You must be at least 13-years-old to open an account here,you must be at least 13yearsold to open an account here,English,you must be at least 13yearsold to open an account here,informal,0.9764280915260315,Instruction,Instruction
1562,1562,1682,pix.anduin.net,"This service and the server it's on is privately owned and operated, and is neither affiliated with nor owned or controlled by any corporate entity.",this service and the server its on is privately owned and operated and is neither affiliated with nor owned or controlled by any corporate entity,English,this service and the server its on is privately owned and operated and is neither affiliated with nor owned or controlled by any corporate entity,formal,0.9521887898445129,Legal,Legal
1563,1563,1683,pix.anduin.net,"It is open to whomever I, or my appointed admins and moderators, agree to provide the service to.",it is open to whomever i or my appointed admins and moderators agree to provide the service to,English,it is open to whomever i or my appointed admins and moderators agree to provide the service to,formal,0.8515802621841431,Legal,Legal
1564,1564,1684,pix.anduin.net,"The use of the service is subject to the Code of Conduct (see 'terms' page) and a general expectation of decency, good faith, and absence of malice.",the use of the service is subject to the code of conduct see terms page and a general expectation of decency good faith and absence of malice,English,the use of the service is subject to the code of conduct see terms page and a general expectation of decency good faith and absence of malice,formal,0.9424033164978027,Legal,Legal
1565,1565,1685,pix.anduin.net,"I can, at any time, for any reason, and with no prior warning, terminate the service or individual accounts on it. (I'm not saying that I will, in fact I would hate to do so, but this is my ""exit clause"".)",i can at any time for any reason and with no prior warning terminate the service or individual accounts on it im not saying that i will in fact i would hate to do so but this is my exit clause,English,i can at any time for any reason and with no prior warning terminate the service or individual accounts on it im not saying that i will in fact i would hate to do so but this is my exit clause,informal,0.9567121267318726,Forum,Forum
1566,1566,1686,pix.anduin.net,"The service is hosted in Oslo, Norway, and is subject to relevant local law regarding its operation. That said, I am not monitoring its content actively but am required to take action if made aware of content that, by law or otherwise, required my action.",the service is hosted in oslo norway and is subject to relevant local law regarding its operation that said i am not monitoring its content actively but am required to take action if made aware of content that by law or otherwise required my action,English,the service is hosted in oslo norway and is subject to relevant local law regarding its operation that said i am not monitoring its content actively but am required to take action if made aware of content that by law or otherwise required my action,formal,0.9971871972084045,Legal,Legal
1567,1567,1687,pix.anduin.net,There is no guarantee of privacy for any content entering or leaving the system. The current Fediverse is not well suited for strict privacy-demanding use cases.,there is no guarantee of privacy for any content entering or leaving the system the current fediverse is not well suited for strict privacydemanding use cases,English,there is no guarantee of privacy for any content entering or leaving the system the current fediverse is not well suited for strict privacydemanding use cases,formal,0.9902201890945435,Legal,Legal
1568,1568,1688,pix.anduin.net,"I am making every effort to run a tight ship (and have done so since the late 90s), but nobody's perfect and no system is entirely secure.",i am making every effort to run a tight ship and have done so since the late 90s but nobodys perfect and no system is entirely secure,English,i am making every effort to run a tight ship and have done so since the late 90s but nobodys perfect and no system is entirely secure,informal,0.9185784459114075,Forum,Forum
1569,1569,1689,pix.anduin.net,Do not post anything that you would not want me to see. I am root.,do not post anything that you would not want me to see i am root,English,do not post anything that you would not want me to see i am root,informal,0.9574654698371887,Forum,Forum
1570,1570,1690,pix.anduin.net,"No product advertising: Personal, hobby and creative products/productions are fine, but this is not an instance for generic marketing. If in doubt, ask!",no product advertising personal hobby and creative productsproductions are fine but this is not an instance for generic marketing if in doubt ask,English,no product advertising personal hobby and creative productsproductions are fine but this is not an instance for generic marketing if in doubt ask,informal,0.9813891053199768,Forum,Forum
1571,1571,1691,trpg-o.xyz,다른 사용자가 불쾌하게 느낄 수 있는 내용의 콘텐츠는 CW 기능으로 내용에 관한 경고문을 명확하게 표기해서 게시해주세요.,다른 사용자가 불쾌하게 느낄 수 있는 내용의 콘텐츠는 cw 기능으로 내용에 관한 경고문을 명확하게 표기해서 게시해주세요,non-Englsih,"The content that can be felt unpleasant by other users is CW function, and please post a warning statement clearly.",formal,0.9986326098442078,Instruction,Instruction
1572,1572,1692,trpg-o.xyz,사회적 소수자·약자에 대한 차별을 목적으로 한 혐오 표현은 게시하지 마세요.,사회적 소수자약자에 대한 차별을 목적으로 한 혐오 표현은 게시하지 마세요,non-Englsih,Do not post a hate expression for discrimination against social minority people,formal,0.9976202845573425,Instruction,Instruction
1573,1573,1693,trpg-o.xyz,스포일러가 포함된 콘텐츠는 CW 기능을 사용해서 게시해주세요.,스포일러가 포함된 콘텐츠는 cw 기능을 사용해서 게시해주세요,non-Englsih,"For content that contains spoilers, please post using the CW function.",formal,0.9986207485198975,Instruction,Instruction
1574,1574,1694,trpg-o.xyz,"불특정 다수에게 암묵적 규칙을 강요하지 마세요. 서버 규칙을 위반하는 콘텐츠는 신고 기능을, 보고 싶지 않은 콘텐츠는 뮤트·차단·필터 기능을 이용해주세요.",불특정 다수에게 암묵적 규칙을 강요하지 마세요 서버 규칙을 위반하는 콘텐츠는 신고 기능을 보고 싶지 않은 콘텐츠는 뮤트차단필터 기능을 이용해주세요,non-Englsih,"Don't force an unspecified number of tacit rules. For content that violates the server rules, please use the mute blocking filter for content that does not want to see the report function.",formal,0.998606264591217,Instruction,Instruction
1575,1575,1695,trpg-o.xyz,종교 활동(포교·전도·권유 등)을 타인에게 강요하지 마세요.,종교 활동포교전도권유 등을 타인에게 강요하지 마세요,non-Englsih,Do not force others to recommend religious activities.,formal,0.9986710548400879,Legal,Legal
1576,1576,1696,trpg-o.xyz,룰과 매너를 지켜 즐겁게 세션합시다!,룰과 매너를 지켜 즐겁게 세션합시다,non-Englsih,Let's have a fun session by keeping the rules and manners,formal,0.9892871379852295,Instruction,Instruction
1577,1577,1697,social.edu.nl,Be gentle and considerate.,be gentle and considerate,English,be gentle and considerate,informal,0.9318398833274841,Other,Other
1578,1578,1698,social.edu.nl,"Don't spread disinformation, spam or advertisements.",dont spread disinformation spam or advertisements,English,dont spread disinformation spam or advertisements,informal,0.9969609379768372,Promotion,Promotion
1579,1579,1699,social.edu.nl,No activities illegal in the Netherlands.,no activities illegal in the netherlands,English,no activities illegal in the netherlands,informal,0.9751901626586914,Legal,Legal
1580,1580,1700,burma.social,Our platform is free from censorship and we do not engage in advertising or promotion. Our aim is to provide a free and open environment.,our platform is free from censorship and we do not engage in advertising or promotion our aim is to provide a free and open environment,English,our platform is free from censorship and we do not engage in advertising or promotion our aim is to provide a free and open environment,formal,0.9983775615692139,Promotion,Promotion
1581,1581,1701,burma.social,"Prohibitions:
Illegal content
Intentionally harmful or harassing content
Hate speech and discrimination
Excessive self-promotion
Spam",prohibitions illegal content intentionally harmful or harassing content hate speech and discrimination excessive selfpromotion spam,English,prohibitions illegal content intentionally harmful or harassing content hate speech and discrimination excessive selfpromotion spam,informal,0.9047713875770569,Legal,Legal
1582,1582,1702,burma.social,"Emphasis:
Creating a welcoming and inclusive environment",emphasis creating a welcoming and inclusive environment,English,emphasis creating a welcoming and inclusive environment,informal,0.7896827459335327,Promotion,Promotion
1583,1583,1703,gaygeek.social,"Don't post anything which would violate the law in either your home jurisdiction, under US law, or Washington State law.

Any solicitation of, links to, or media containing child sexual abuse material, real or illustrated, is zero tolerance under these legal jurisdictions and you WILL be reported.",dont post anything which would violate the law in either your home jurisdiction under us law or washington state law any solicitation of links to or media containing child sexual abuse material real or illustrated is zero tolerance under these legal jurisdictions and you will be reported,English,dont post anything which would violate the law in either your home jurisdiction under us law or washington state law any solicitation of links to or media containing child sexual abuse material real or illustrated is zero tolerance under these legal jurisdictions and you will be reported,formal,0.9973737001419067,Forum,Forum
1584,1584,1704,gaygeek.social,"Don't be a jerk. Hate speech, discrimination, and harassment of any kind are not tolerated here. ",dont be a jerk hate speech discrimination and harassment of any kind are not tolerated here,English,dont be a jerk hate speech discrimination and harassment of any kind are not tolerated here,informal,0.9968481659889221,Forum,Forum
1585,1585,1705,gaygeek.social,"If you post adult content, mark it as sensitive so that your followers can choose when to see it. This includes thirst traps even if they do not depict anything explicitly sexual. ",if you post adult content mark it as sensitive so that your followers can choose when to see it this includes thirst traps even if they do not depict anything explicitly sexual,English,if you post adult content mark it as sensitive so that your followers can choose when to see it this includes thirst traps even if they do not depict anything explicitly sexual,formal,0.9638878703117371,Other,Other
1586,1586,1706,gaygeek.social,No spam. This includes using completely unrelated hashtags in your posts. ,no spam this includes using completely unrelated hashtags in your posts,English,no spam this includes using completely unrelated hashtags in your posts,informal,0.9961168766021729,Promotion,Promotion
1587,1587,1707,gaygeek.social,Do not register trademarked usernames unless you are authorized to use that name (Subject to verification and the moderators make the final call),do not register trademarked usernames unless you are authorized to use that name subject to verification and the moderators make the final call,English,do not register trademarked usernames unless you are authorized to use that name subject to verification and the moderators make the final call,formal,0.9983252882957458,Instruction,Instruction
1588,1588,1708,yttrx.com,No hate of any kind,no hate of any kind,English,no hate of any kind,informal,0.9972121119499207,Prose/Lyrical,Prose/Lyrical
1589,1589,1709,yttrx.com,No harassment of any kind,no harassment of any kind,English,no harassment of any kind,informal,0.9970763921737671,Legal,Legal
1590,1590,1710,yttrx.com,"Use content warnings liberally, and always when discussing politics",use content warnings liberally and always when discussing politics,English,use content warnings liberally and always when discussing politics,informal,0.9940356016159058,Information/Explanation,Information/Explanation
1591,1591,1711,yttrx.com,No users under the age of 18,no users under the age of 18,English,no users under the age of 18,informal,0.9954975843429565,Legal,Legal
1592,1592,1712,yttrx.com,No posting content illegal in the USA,no posting content illegal in the usa,English,no posting content illegal in the usa,informal,0.9968641400337219,Legal,Legal
1593,1593,1713,yttrx.com,POC shouldn't feel pressured to use CW when discussing their personal experiences around discrimination,poc shouldnt feel pressured to use cw when discussing their personal experiences around discrimination,English,poc shouldnt feel pressured to use cw when discussing their personal experiences around discrimination,informal,0.9807857871055603,Instruction,Instruction
1594,1594,1714,yttrx.com,"People, not companies. Please don't sign up your brand/corporate account on this server.",people not companies please dont sign up your brandcorporate account on this server,English,people not companies please dont sign up your brandcorporate account on this server,informal,0.9973830580711365,Forum,Forum
1595,1595,1715,mozilla.social,Harassment,harassment,non-Englsih,harassment,informal,0.9781327247619629,News,News
1596,1596,1716,mozilla.social,Hate speech,hate speech,English,hate speech,informal,0.9923410415649414,News,News
1597,1597,1717,mozilla.social,Impersonation,impersonation,non-Englsih,impersonation,informal,0.9422974586486816,Information/Explanation,Information/Explanation
1598,1598,1718,mozilla.social,Violent content,violent content,non-Englsih,violent content,informal,0.9903078675270081,Other,Other
1599,1599,1719,mozilla.social,Sexual content,sexual content,non-Englsih,sexual content,informal,0.9806308746337891,Information/Explanation,Information/Explanation
1600,1600,1720,mozilla.social,Child sexual abuse,child sexual abuse,English,child sexual abuse,informal,0.9864839911460876,Legal,Legal
1601,1601,1721,mozilla.social,Self-harm,selfharm,non-Englsih,self -warm,informal,0.9903919696807861,Information/Explanation,Information/Explanation
1602,1602,1722,mozilla.social,Privacy violation,privacy violation,non-Englsih,privacy violation,informal,0.9835114479064941,Legal,Legal
1603,1603,1723,mozilla.social,Misinformation,misinformation,English,misinformation,informal,0.9575620889663696,Information/Explanation,Information/Explanation
1604,1604,1724,mozilla.social,Illegal goods and services,illegal goods and services,English,illegal goods and services,informal,0.9881709814071655,Information/Explanation,Information/Explanation
1605,1605,1725,mozilla.social,Fraud or counterfeit goods,fraud or counterfeit goods,English,fraud or counterfeit goods,informal,0.9926018118858337,Legal,Legal
1606,1606,1726,pixtagram.social,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English,sexually explicit or violent media must be marked as sensitive when posting,formal,0.9112115502357483,Legal,Legal
1607,1607,1727,pixtagram.social,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih,no racism sexism homophobia transphobia xenophobia or casteism,informal,0.9974828362464905,Information/Explanation,Information/Explanation
1608,1608,1728,pixtagram.social,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English,no incitement of violence or promotion of violent ideologies,informal,0.9676808714866638,Promotion,Promotion
1609,1609,1729,pixtagram.social,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English,no harassment dogpiling or doxxing of other users,informal,0.9965498447418213,Legal,Legal
1610,1610,1730,pixtagram.social,No content illegal in the United States,no content illegal in the united states,non-Englsih,no content illegal in the united states,informal,0.9774076342582703,Legal,Legal
1611,1611,1731,pixtagram.social,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English,do not share intentionally false or misleading information,formal,0.916638970375061,Legal,Legal
1612,1612,1732,pixtagram.social,No spam or advertising,no spam or advertising,non-Englsih,no spam or advertising,informal,0.9944093823432922,Promotion,Promotion
1613,1613,1733,luzeed.org,No se permite la incitación a la violencia o la promocion de ideologías de caracter violento.,no se permite la incitación a la violencia o la promocion de ideologías de caracter violento,non-Englsih,Incitation to violence or the promotion of violent character ideologies is not allowed,formal,0.9974250793457031,Legal,Legal
1614,1614,1734,luzeed.org,No se permite contenido que sea ilegal en España.,no se permite contenido que sea ilegal en españa,non-Englsih,No content that is illegal in Spain is allowed,formal,0.9729592800140381,Legal,Legal
1615,1615,1735,luzeed.org,No se permite el acoso o el doxxing (revelar información privada y sensible de otra persona).,no se permite el acoso o el doxxing revelar información privada y sensible de otra persona,non-Englsih,harassment or doxxing is not allowed to reveal private and sensitive information of another person,formal,0.8821236491203308,Legal,Legal
1616,1616,1736,luzeed.org,"No se permite la publicacion de contenido sexual explícito que no sea propio, ficticio o consentido por el sujeto mostrado y debe ser marcado como sensible.",no se permite la publicacion de contenido sexual explícito que no sea propio ficticio o consentido por el sujeto mostrado y debe ser marcado como sensible,non-Englsih,The publication of explicit sexual content is not allowed that it is not its own fictitious or consented by the subject shown and must be marked as sensitive,formal,0.9986428618431091,Legal,Legal
1617,1617,1737,luzeed.org,No se permite el spam o contenido considerado marketing agresivo para la promoción de productos o servicios.,no se permite el spam o contenido considerado marketing agresivo para la promoción de productos o servicios,non-Englsih,Spam or content considered aggressive marketing for products or services is not allowed,formal,0.997583270072937,Instruction,Instruction
1618,1618,1738,luzeed.org,"No se permiten comportamientos racistas, sexistas, homofóbicos, tránsfobos o xenofóbicos.",no se permiten comportamientos racistas sexistas homofóbicos tránsfobos o xenofóbicos,non-Englsih,not allowed to be transpit sexist racist behaviors,informal,0.9931347370147705,Information/Explanation,Information/Explanation
1619,1619,1739,luzeed.org,El contenido generado por IA deberá ser indicado en al descripción. Se borrará tu cuenta si subes contenido generado por IA pretendiendo que no lo es.,el contenido generado por ia deberá ser indicado en al descripción se borrará tu cuenta si subes contenido generado por ia pretendiendo que no lo es,non-Englsih,The content generated by AI must be indicated in the description will be deleted your account if you upload content generated by the pretending that it is not,formal,0.9986293315887451,Instruction,Instruction
1620,1620,1740,rss-mstdn.studiofreesia.com,ユーザーはアカウントを作成できません,ユーザーはアカウントを作成できません,non-Englsih,Users cannot create an account,formal,0.9907112717628479,Instruction,Instruction
1621,1621,1741,loðfíll.is,Til að byrja með: ekkert vesen og ekkert rugl. Þróum svo með okkur reglur eftir því sem á líður.,til að byrja með ekkert vesen og ekkert rugl þróum svo með okkur reglur eftir því sem á líður,non-Englsih,To begin with no creature and no confusion develops with us rules as it progresses,formal,0.997729480266571,Prose/Lyrical,Prose/Lyrical
1622,1622,1742,pointless.chat,"민감한 주제의 게시글, 공공장소에서 노출되기 부적절한 주제의 게시글은 ""미등재 이하""의 공개범위 설정과 CW(컨텐츠 경고)기능을 사용하여 연합 타임라인에 공유되지 않도록 주의해주세요.",민감한 주제의 게시글 공공장소에서 노출되기 부적절한 주제의 게시글은 미등재 이하의 공개범위 설정과 cw컨텐츠 경고기능을 사용하여 연합 타임라인에 공유되지 않도록 주의해주세요,non-Englsih,"Posts of sensitive topics to be exposed in public places for inappropriate topics, please note that the public scope of less than unlimited materials and CW contents warning functions should not be shared on the united timeline.",formal,0.9986165761947632,Legal,Legal
1623,1623,1743,pointless.chat,"타인을 괴롭히거나, 모욕하거나, 사칭하거나, 명예를 훼손하거나, 혐오 표현(헤이트스피치)을 할 목적으로 가입하거나 컨텐츠를 업로드하지 마세요.",타인을 괴롭히거나 모욕하거나 사칭하거나 명예를 훼손하거나 혐오 표현헤이트스피치을 할 목적으로 가입하거나 컨텐츠를 업로드하지 마세요,non-Englsih,"Do not bother or insult or impersonate others, defamate your honor, sign up for the purpose of hate speech, or upload content",formal,0.9985945820808411,Legal,Legal
1624,1624,1744,pointless.chat,포인트리스에 가입하신 이후 계정을 타 서버로 이동하시면 포인트리스에 남은 데이터가 삭제됩니다. 데이터를 유지하는데도 비용이 발생하기 때문임을 양해해 주시길 부탁드립니다.,포인트리스에 가입하신 이후 계정을 타 서버로 이동하시면 포인트리스에 남은 데이터가 삭제됩니다 데이터를 유지하는데도 비용이 발생하기 때문임을 양해해 주시길 부탁드립니다,non-Englsih,"If you move your account to another server after joining the Point Tris, please note that the data remaining in the point tris will be deleted.",formal,0.9986342787742615,Instruction,Instruction
1625,1625,1745,pointless.chat,"포인트리스 모더레이션에 대한 이의제기는 마스토돈 내 이의제기 기능과 지원 이메일로 해주세요. 모더레이션은 자원봉사자들이 진행하며, 모두를 완벽하게 만족시킬 수 없다는 점을 유념해주세요.",포인트리스 모더레이션에 대한 이의제기는 마스토돈 내 이의제기 기능과 지원 이메일로 해주세요 모더레이션은 자원봉사자들이 진행하며 모두를 완벽하게 만족시킬 수 없다는 점을 유념해주세요,non-Englsih,Please note that the appeal to the point of the point of the point of the point is that the function and support of the mastodon in the mastodon.,formal,0.9986385703086853,Other,Other
1626,1626,1746,pointless.chat,우리는 한국어 이외 언어에 대해 중재를 할 수 없습니다. 한국어 화자가 아닌 경우 다른 인스턴스를 찾아주세요. / We can’t moderate foreign languages except Korean. Please find other instances that accept your languages.,우리는 한국어 이외 언어에 대해 중재를 할 수 없습니다 한국어 화자가 아닌 경우 다른 인스턴스를 찾아주세요 we cant moderate foreign languages except korean please find other instances that accept your languages,English,우리는 한국어 이외 언어에 대해 중재를 할 수 없습니다 한국어 화자가 아닌 경우 다른 인스턴스를 찾아주세요 we cant moderate foreign languages except korean please find other instances that accept your languages,formal,0.9633028507232666,Promotion,Promotion
1627,1627,1747,gaypirates.club,Please use content warnings as much as possible,please use content warnings as much as possible,English,please use content warnings as much as possible,informal,0.9941575527191162,Forum,Forum
1628,1628,1748,gaypirates.club,Keep your bitchiness in your filtered posts/group chats,keep your bitchiness in your filtered postsgroup chats,English,keep your bitchiness in your filtered postsgroup chats,informal,0.9973836541175842,Instruction,Instruction
1629,1629,1749,gaypirates.club,Just try to be cool to each other,just try to be cool to each other,English,just try to be cool to each other,informal,0.9972255229949951,Instruction,Instruction
1630,1630,1750,gaypirates.club,Twitter drama stays on twitter,twitter drama stays on twitter,English,twitter drama stays on twitter,informal,0.9964568018913269,News,News
1631,1631,1751,gaypirates.club,Resolve conflict in DMs. No callout posts. Message an admin or mod if conflict resolution in DMs does not work.,resolve conflict in dms no callout posts message an admin or mod if conflict resolution in dms does not work,English,resolve conflict in dms no callout posts message an admin or mod if conflict resolution in dms does not work,informal,0.9975025057792664,Forum,Forum
1632,1632,1752,gaypirates.club,Don't block admins or mods. Just don't.,dont block admins or mods just dont,non-Englsih,don't block admins or mods just don't,informal,0.9975766539573669,Instruction,Instruction
1633,1633,1753,gaypirates.club,"Hate speech, bigotry and sexual assault will not be tolerated.",hate speech bigotry and sexual assault will not be tolerated,English,hate speech bigotry and sexual assault will not be tolerated,informal,0.9879205226898193,News,News
1634,1634,1754,gaypirates.club,"All NSFW content must have a content warning, sensitivity filter and #OFMDNSFW tag",all nsfw content must have a content warning sensitivity filter and ofmdnsfw tag,English,all nsfw content must have a content warning sensitivity filter and ofmdnsfw tag,informal,0.9970530271530151,Instruction,Instruction
