id,name,english,n_rules,instance_type,rules_list,Prescriptive,Restrictive,Behavior/Content/Format Allowed,Consequences/Moderation/Enforcement,Advertising & Commercialization,Copyright/ Piracy,Doxxing/ Personal Info,Harassment,Hate Speech,Images,Links & Outside Content,Low-Quality Content,NSFW,Off-topic/topic specific,Personal Army/Brigading/Dogpiling,Personality,Politics,Reddiquette/ Sitewide,Reposting/Crossposting,Spam,Spoilers,Trolling,Incitement of Violence,Mis/Disinformation/Conspiracy,Illegal Content,No CSAM,Content Warnings,Gore/Violence,Animal abuse,Impersonation,Server Interference,Other form of oppresive -ism,Automated tools,English Language Only,Moderator power,Age Restriction,Privacy Norms,NFT/Crypto,AI generated content,Codes of Conduct,Defederation,Sign Up
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"No illegal content. Do not post copyrighted material without permission that doesn't qualify for fair use, or other content that would be deemed illegal for our server to host within the jurisdiction of the United States.",,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"Artwork posted must be yours or have consent from the original artist. If you post the artwork of another artist, you must have their consent for it to be posted and you must include credit to the artist who drew it. If using stickers, the credit can be included in the image description",1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"Extreme kink is not allowed on public timelines. Any art or photography depicting extreme kinks such as scat, knife-play, blood, vomit, needles, etc must be restricted to followers-only, unlisted, or direct messages and must be properly CW'd. This includes the insides of messy diapers.",,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"No hate speech. Anything racist, homophobic, transphobic, anti-semitic, Islamaphobic, or other forms of hate speech or hate symbols will result in an immediate ban. This includes Blue Lives Matter or other pro-fascism imagery.",,1,,1,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"No disinformation. Do not spread disinformation about elections, current events, COVID-19, 5G, vaccines, etc.",,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"No spam. While advertising yourself is allowed, please do not repeatedly spam advertisements for your services or commissions.",,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"No Crypto or NFT advertisements. Any sale or promotion of the sale of cryptocurrencies or NFTs are entirely banned, do not post or boost them.",,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,Bots have limitations. All bots must be labeled as such and have minimal impact on server performance.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,Parody accounts must be tagged. Any and all parody accounts must be labeled as a parody or a joke account.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,"We discourage using Twitter Crossposters. We ask users not use crossposting software, as it does not add correct tagging or CWs. Any crossposting from Twitter must be CW'd as such, and accounts containing only crosspostings without any further engagement with the community will be removed.",,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
637b272dad72ace2dcf17be1,cubhub.social,Y,19,Identity,AI-generated content must be CW'd and include the tools used to generate it either in the CW or in the message body. Works that are entirely AI generated are generally discouraged but permitted.,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,"No adult content, including nudity, pornography, sexually explicit content, gore, or extremely graphic violence, including artistic depictions.",,1,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,"No racism, sexism, casteism, ableism, anti-semitism, islamophobia, or the advocation thereof,",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,"No distribution of content harmful to the public good, such as antivaxx or climate denial.",,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,"No discrimination against gender or sexual minorities, or the advocation thereof.",,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,"No xenophobic or nationalist content, including nationalistic symbolism and perpetuating nationalistic disinformation",,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,"No content that is objectionable, per the Films, Videos, and Publications Classification Act (1993).",,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,No harassment (See full Code of Conduct),,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,No content that is in breach of Aotearoa New Zealand court-mandated suppression orders.,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
63782285057570bcb618ba3f,cloudisland.nz,Y,9,Regional,No misinformation,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,Sexually explicit or violent media must be marked as sensitive when posting.,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,"No harassment, dogpiling or doxxing of other users.",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,Don't be a dick.,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,"No sexism, no fascism, no colonialism, no white supremacy, no religious extremism, no nationalism, no racism, no homophobia, no transphobia.",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,No violence: It can be okay to talk in strongly critical terms about people's words but don't cross the line into any threats of violence or wishing violence on other people.,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,"No hacking: don't attack the system integrity, e.g. breaking into another user's account",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,No impersonation or misrepresentation: pretending to be somebody else.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,Safe Space: LGTBQIA+,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc30,mefi.social,Y,9,Interest,"Safe Space: neurodivergent (ADHD, Autism, etc.)",1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b31a4d94dca7f11e7bcdd,triangletoot.party,Y,4,Regional,Put NSFW content behind a content warning.,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b31a4d94dca7f11e7bcdd,triangletoot.party,Y,4,Regional,Do not spam the server with advertisements or blog spam.,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
637b31a4d94dca7f11e7bcdd,triangletoot.party,Y,4,Regional,No prohibited content. See: https://triangletoot.party/about/more for a complete list.,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
637b31a4d94dca7f11e7bcdd,triangletoot.party,Y,4,Regional,Don't be a jerk.,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
6365e0cc80bb3f03b435a279,federate.social,Y,4,General,"Posts are moderated. Our federation depends on being a trustworthy instance, obeying local jurisdictions, and prohibiting harm and abuse.",,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,
6365e0cc80bb3f03b435a279,federate.social,Y,4,General,Harmful and abusive speech and behaviors include the language and tactics of the white supremacy movement and its affiliations are strictly prohibited and enforced.,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365e0cc80bb3f03b435a279,federate.social,Y,4,General,"Accounts and servers will be permanently banned for engaging in Sexual content involving minors, including artistic depictions, Gore and graphic violence, National Socialism, Nazism, Holocaust denial, Racism, Alt right, Gender-critical, Sex and gender discrimination, Transphobia, Misogyny",,1,,1,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
6365e0cc80bb3f03b435a279,federate.social,Y,4,General,No crypto. Our federation depends on inhibiting the infiltration of capitalism into the processes of re-decentralizing the internet.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,
637b29c0ad72ace2dcf18710,rpvortex.online,Y,1,Interest,"This is for fun and writing only. No drama.

More to follow as necessary.",1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
63879f16709271d963df81ab,earthstream.social,Y,7,Activist,Sexually explicit or violent media is not allowed on this server.,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
63879f16709271d963df81ab,earthstream.social,Y,7,Activist,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
63879f16709271d963df81ab,earthstream.social,Y,7,Activist,No incitement of violence or promotion of violent ideologies,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
63879f16709271d963df81ab,earthstream.social,Y,7,Activist,"No harassment, dogpiling or doxxing of other users",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
63879f16709271d963df81ab,earthstream.social,Y,7,Activist,No content illegal in Germany,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
63879f16709271d963df81ab,earthstream.social,Y,7,Activist,Do not share intentionally false or misleading information,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
63879f16709271d963df81ab,earthstream.social,Y,7,Activist,Whenever possible cite your sources,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab1bf31056e5f65f16961cb,blimps.xyz,Y,5,Identity,You must be 18 years of age or older,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
5ab1bf31056e5f65f16961cb,blimps.xyz,Y,5,Identity,"No bigotry supported. We do not tolerate hate speech of any kind, including transphobia, homophobia, Islamophobia, or any other facet of one's being. ",,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab1bf31056e5f65f16961cb,blimps.xyz,Y,5,Identity,Be respectful: Treat others with respect. Assume good faith with everything. Text has limited ability to convey intent.,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab1bf31056e5f65f16961cb,blimps.xyz,Y,5,Identity,"NSFW content must be behind a CW, media must at least be behind 'sensitive media'.",1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
5ab1bf31056e5f65f16961cb,blimps.xyz,Y,5,Identity,"Zero tolerance for attacks: Harassing other users, whether on this instance or another, is cause for immediate suspension.",,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374b0dc80bb3f03b435a623,lingo.lol,Y,6,Interest,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
6374b0dc80bb3f03b435a623,lingo.lol,Y,6,Interest,No incitement of violence or promotion of violent ideologies,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
6374b0dc80bb3f03b435a623,lingo.lol,Y,6,Interest,"No harassment, dogpiling or doxxing of other users",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374b0dc80bb3f03b435a623,lingo.lol,Y,6,Interest,No illegal content,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
6374b0dc80bb3f03b435a623,lingo.lol,Y,6,Interest,Do not share intentionally false or misleading information,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
6374b0dc80bb3f03b435a623,lingo.lol,Y,6,Interest,Sexually explicit or violent media must be marked as sensitive when posting,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
637b2fc1d94dca7f11e7b558,masto.yttrx.com,Y,7,General,No hate of any kind,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2fc1d94dca7f11e7b558,masto.yttrx.com,Y,7,General,No harassment of any kind,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2fc1d94dca7f11e7b558,masto.yttrx.com,Y,7,General,"Use content warnings liberally, and always when discussing politics",1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,
637b2fc1d94dca7f11e7b558,masto.yttrx.com,Y,7,General,No users under the age of 18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
637b2fc1d94dca7f11e7b558,masto.yttrx.com,Y,7,General,No posting content illegal in the USA,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
637b2fc1d94dca7f11e7b558,masto.yttrx.com,Y,7,General,POC shouldn't feel pressured to use CW when discussing their personal experiences around discrimination,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b2fc1d94dca7f11e7b558,masto.yttrx.com,Y,7,General,"People, not companies. Please don't sign up your brand/corporate account on this server.",1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b30e8d94dca7f11e7b9ee,idlethumbs.social,Y,2,Interest,Be respectful of your fellow users on this instance and others,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b30e8d94dca7f11e7b9ee,idlethumbs.social,Y,2,Interest,"Feel free to promote your own projects, but accounts that are exclusively promotional (aka spammers) may be removed. ",1,,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
637b2684ad72ace2dcf17932,bayes.club,Y,3,Interest,Don't be mean.,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2684ad72ace2dcf17932,bayes.club,Y,3,Interest,"Be yourself! This is not purely a Bayes place, but a place for people who practice a certain form of inference to be themselves.",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b2684ad72ace2dcf17932,bayes.club,Y,3,Interest,Do not post copyrighted material.,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58e7f1bb8313ad45cf80417b,oulipo.social,Y,1,Interest,Look at and comply with our Social Contract.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,Agree to observe the Drupal Code of Conduct: https://www.drupal.org/dcoc,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No hacking.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No violence.,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No fascism.,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No colonialism.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No white supremacy.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No religious extremism.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No nationalism.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No racism.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No homophobia.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No transphobia.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,Safe Space: LGTBQIA+,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,"Safe Space: neurodivergent (ADHD, Autism, etc.)",1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,No misogyny.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
637b2b3fad72ace2dcf18df1,drupal.community,Y,15,Interest,Treat everyone with respect.,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc31,postchat.io,Y,6,Interest,Sexually explicit or violent media must be marked as sensitive when posting,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc31,postchat.io,Y,6,Interest,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc31,postchat.io,Y,6,Interest,No incitement of violence or promotion of violent ideologies,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc31,postchat.io,Y,6,Interest,"No harassment, dogpiling or doxxing of other users",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc31,postchat.io,Y,6,Interest,No illegal content,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
637b3175d94dca7f11e7bc31,postchat.io,Y,6,Interest,Do not share false or misleading information that may lead to physical harm,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
637d4537226615a1820d2fa2,dataplatform.social,Y,6,Interest,"Behave. While you're free to express your opinions, this freedom does not extend to being mean, disrespectful or derogatory to anyone. If you don't like someone, block them and move on with your life.",1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
637d4537226615a1820d2fa2,dataplatform.social,Y,6,Interest,Everything is public. Don't post things you would be ashamed of if they became public - even in private messages.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,
637d4537226615a1820d2fa2,dataplatform.social,Y,6,Interest,"No spam. You may promote material that you created yourself, within reason. Do not tag third parties. If you're unsure if your post or DM might be spammy, it probably is.",1,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
637d4537226615a1820d2fa2,dataplatform.social,Y,6,Interest,"Only legal content. Everything must be legal under Swedish and EU law. In edge cases, or if you are unsure, don't click ""Publish"" in the first place.",1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
637d4537226615a1820d2fa2,dataplatform.social,Y,6,Interest,"No impersonation.

Unless *clearly* stated and clearly evident that you are running a parody/satire/comedy account, you may not assume the name of another individual or entity.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
637d4537226615a1820d2fa2,dataplatform.social,Y,6,Interest,"No disinformation. You must make a reasonable, good-faith effort to verify claims of a controversial nature.",,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,Be kind.,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No racism.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No sexism.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No homophobia.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No transphobia.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No violence.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No fascism.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No colonialism.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No religious extremism.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No nationalism.,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No white supremacy.,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,No spam.,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,Safe Space: LGTBQIA+,1,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
639917e00f9a1eec1dab671f,outdoors.lgbt,Y,14,Identity,"Safe Space: neurodivergent (ADHD, Autism, etc.) ",1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58eafbfadcd4660abedbf0d5,bne.social,Y,7,Regional,"No adult content, including pornography, sexually explicit content, gore, or extremely graphic violence, including artistic depictions.",,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
58eafbfadcd4660abedbf0d5,bne.social,Y,7,Regional,"No content that reinforce or advocate social structures of domination related to gender, gender identity and expression, sexual orientation, disability, physical appearance, body size, race, age, religion (or lack thereof)",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
58eafbfadcd4660abedbf0d5,bne.social,Y,7,Regional,"No content harmful to the public good, such as incitement of violence or promotion of violent ideologies, antivax or climate denial.",,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
58eafbfadcd4660abedbf0d5,bne.social,Y,7,Regional,"No harassment, dogpiling or doxxing of other users
",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
58eafbfadcd4660abedbf0d5,bne.social,Y,7,Regional,"No content illegal in Australia or Germany
",,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
58eafbfadcd4660abedbf0d5,bne.social,Y,7,Regional,"No business/brand accounts. Art, homemade stuff, community groups are fine.",,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58eafbfadcd4660abedbf0d5,bne.social,Y,7,Regional,You must be 18 years or older to use this site.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
5a77c1ef847f4a0952519217,activism.openworlds.info,Y,4,Activist,Be on topic - we are fostering a focused spiky activist community - this is not a generalist instance,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a77c1ef847f4a0952519217,activism.openworlds.info,Y,4,Activist,"Conversation, not soap boxes -the community should engage one-another locally, not simply post into the void",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
5a77c1ef847f4a0952519217,activism.openworlds.info,Y,4,Activist,Upload video and large images elsewhere and link in your toots - otherwise content shall be removed after our minimal retention policy; we need funding if we are to increase our local capacity,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
5a77c1ef847f4a0952519217,activism.openworlds.info,Y,4,Activist,Post in English - at least predominantly; this is not a hard rule - we urgently need multi-lingual mods if we are to branch out from this,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
5ab65c67df31fd1e83827284,pony.social,Y,7,Identity,"Be pony-like and kind to other members.

Trolling, impersonation, and similar acts are not acceptable! ",1,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,
5ab65c67df31fd1e83827284,pony.social,Y,7,Identity,"This instance is Safe-For-Work primarily, NSFW content should be kept unlisted and have appropriate Content Warnings applied",1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
5ab65c67df31fd1e83827284,pony.social,Y,7,Identity,"If you talk about offensive topics, adding a Content Warning is recommended.",1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
5ab65c67df31fd1e83827284,pony.social,Y,7,Identity,"If you run a bot account, it must not respond or tag people by itself, only when prompted directly.",,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
5ab65c67df31fd1e83827284,pony.social,Y,7,Identity,"Harassment, Brigading, Doxing or Stalking will not be tolerated, Friendship is Magic after all",,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab65c67df31fd1e83827284,pony.social,Y,7,Identity,"No hatespeech, transphobia, homo-/biphobia or any other similar, inciting or exclusionary content is tolerated",,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
5ab65c67df31fd1e83827284,pony.social,Y,7,Identity,Starlight Glimmer is best pony,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b3084d94dca7f11e7b84e,friendsofdesoto.social,Y,6,Interest,"Follow the Prime Directive:
Treat everyone with respect and dignity, exactly how you want to be treated.",1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
