,rules
1237,aucun comportement ni contenu illégal en suisse merci tout ce qui est interdit comme comportement et publications sur les autres grands réseaux sociaux lest ici aussi
1238,compromis bienveillance dialogue et travail collaboratif dans le respect des croyances et opinions de chacun chaque voix compte et peut sexprimer librement dans le respect et la cordialité
1239,toute personne violente agressive raciste et qui ne respecte pas lharmonie de la communauté sera immédiatement sanctionné après un avertissement cordial la suppression immédiate du compte sera la règle
1240,ce service est mis à disposition gracieusement par freesolutions sàrl il nous sert à tester des solutions que nous proposons à nos clients votre utilisation permet aussi de corriger des bugs dans le code source des projets libres comme igniterealtimeorg
1241,freesolutions os sont les bienvenus et prioritaires tous les utilisateurs de freesolutions os
1242,no advertising or excessive promotion
1243,no bots unless theyre cute funny or useful bots should avoid posting to the public timeline
1244,no pornography nudity or something that would be considered nsfw in a us workplace even behind a nsfw warning
1245,no gore or graphic violence
1246,content that is borderline nsfw or could be construed as nsfw at a glance should be put behind a cw content warning
1247,no racism
1248,no sexism
1249,no discrimination based on gender sexual minority sexual orientation disability physical appearance body size race ethnicity religion or lack thereof caste or national origin
1250,no xenophobia or violent nationalism
1251,no sexual depictions of children
1252,no holocaust denialism nazi symbolism promotion of national socialism or anything that is illegal in the european union
1253,no stalking or harassment
1254,no fake accounts even celebrity joke accounts note this rule does not necessarily apply to remote accounts
1255,you must be 13 or older to hold an account on this service
1256,sexually explicit or violent media must be marked as sensitive when posting
1257,no hate racism sexism homophobia transphobia xenophobia or casteism
1258,no incitement of violence or promotion of violent ideologies
1259,no harassment dogpiling or doxxing of other users
1260,no content illegal in the united states
1261,do not share false or misleading information that may lead to physical harm
1262,不要發布討厭的小廣告
1263,但為保護您的隱私您可以考慮使用vpn登錄並避免使用可能暴露您隱私的郵箱如qq郵箱或以手機號註冊的郵箱139189等郵箱平台等
1264,註冊後2周內請至少使用一次您的帳號發表內容或更換頭像均可
1265,帳號註冊成功以後儘量開啟雙重認證確保帳戶不會被盜或者找回
1266,和推特微博一樣mastodon的私信並未加密管理員可以通過伺服器調取信息本站管理員承諾未經允許不主動調閱任何用戶的私信但請以和微博推特私信一樣的謹慎處理mastodon私信不要在其中暴露您的敏感信息如詳細地址銀行卡帳號密碼等
1267,general stay legal respect international laws including the laws of the united states where this server is hosted and the laws of your own country
1268,general you have 48 hours to comply with or respond to a request from wobblxyz staff before you run the risk of moderation action post deletion account strike etc
1269,behavior be respectful personal attacks dogpiling harassment hate speech racism transphobia etc are prohibited do not post misinformation
1270,behavior no screenshot dunking or unsubstantiated callouts do not post screenshots of other posts just to add negative commentary callout posts must include proof of their claims
1271,account you must be 18 years of age or older to create an account on this server
1272,account ban evasion is prohibited you may not create another account on this instance if your previous account was suspended
1273,account bot accounts are permitted within sane reason they must be clearly marked as bots in the profile description
1274,account neither avatars nor headers may contain anything that would require a strong content warning ie nsfw
1275,content regarding content warnings we require cws on public nonfollower onlymentioned only posts that are clearly adult content for other content please use cws as per the content warnings section of the about page
1276,content no posting fullyprimarily ai generated art using ai as a tool for your own art creation is allowed however your own work should be transformative
1277,content adult content depicting characters who are or blatantly appear to be under 18 is strictly prohibited
1278,content adult content depicting nonsapient animals is strictly prohibited quadrupedal characters are allowed but they must be sentient
1279,content when posting art that you did not create credit the artist in the body of your post
1280,les propos ou idées racistes xénophobes islamophobes antisémites misogynes sexistes homophobes transphobes ne sont pas les bienvenus comme tous les propos phobes ou istes en général
1281,utilisez un content warning quand vous relatez accidents incivilités réactions choquantes ou dangereuses
1282,le spam nest pas autorisé ni bienvenu pareil pour le mansplaining
1283,les comptes associatifs sont chaleureusement bienvenus les inscriptions sont interdites aux sociétés commerciales ou organismes à but lucratif
1284,ласкаво просимо до українських локальних серверів mastodon як частини httpsdcommnetua
1285,ми є прихильниками вільних дискусій свободи слова прав людини та взаємоповаги
1286,адміни залишають за собою право блокувати користувачів з країниагресора
1287,спілкування українською та англійською мовами вітається й заохочується
1288,не допускається заперечення російської агресії проти україни воєнних злочинів росії тимчасової окупації криму донецької луганської та інших областей україни
1289,не допускаються погрози та мова ненависті на адресу інших користувачів
1290,поширення російської дезінформації та кремлівських наративів є підставою для блокування
1291,якщо ви помітили порушення правил цього сервера будь ласка повідомте про це адміністратора або ж пишіть на mastodonequalitieorg
1292,be nice to others
1293,no racism sexism homophobia transphobia xenophobia or casteism
1294,no incitement of violence or promotion of violent ideologies
1295,no harassment dogpiling or doxxing of other users
1296,no content illegal in the united states or france
1297,do not share intentionally false or misleading information
1298,this server is run on a beta platform use this service at your own risk
1299,no spamming or posting for links
1300,be courteous respectful and understanding in interactions with fellow users
1301,no racism sexism ableism religiousbased hate homophobia transphobia xenophobia or classism
1302,no incitement of violence or promotion of violent or white supremecist ideologies
1303,no harassment intimidation or other abuse of other users
1304,no spam
1305,no intentionally false or misleading information including unfounded or disproved conspiracy theories
1306,no libelous or slanderous posts about users and nonusers
1307,hnet reserves the right to suspend block or remove accounts that do not abide by our rules of engagement including harassment of other users
1308,hnet network accounts if you are joining the instance on behalf of an hnet network your account name must follow the naming format h_networknamehnetsocial
1309,sexually explicit or violent media must be marked as sensitive when posting
1310,no spam or advertising
1311,no racism sexism homophobia transphobia xenophobia or casteism
1312,no incitement of violence or promotion of violent ideologies
1313,no harassment dogpiling or doxxing of other users
1314,no illegal content
1315,only languages that can be translated by the deepl translation integration are allowed so everybody can read the posts the supported languages are listed here httpssupportdeeplcomhcenusarticles360019925219languagesincludedindeeplpro
1316,dont be a dick speaks for itself
1317,本站的其他使用条款沿用小卖部morescisale站点规则具体条例以管理员解释为准
1318,no racism sexism homophobia or transphobia
1319,no incitement of violence or promotion of violent ideologies
1320,no harassment or doxxing other users
1321,be kind to each other
1322,personal accounts only no bots business commercial or organisation accounts
1323,content hosted from pixelfednz any textmedia may not be reused without express permission
1324,no nsfw content
1325,must have some link to new zealand this is to try keep our local timeline local madeinnz
1326,no advertising
1327,no racism sexism homophobia or transphobia
1328,no harassment dogpiling or doxxing of other users
1329,sexually explicit or violent media must be marked as sensitive when posting
1330,debate the idea not the person
1331,treat others as you wish to be treated
1332,love life
1333,no lolicon or shotacon stuff go be a pedophile somewhere else
1334,no furries go yiff somewhere else
1335,kein rassismus sexismus homophobie transphobie fremdenfeindlichkeit oder kastenwesen
1336,keine anstiftung zu gewalt oder förderung gewalttätiger ideologien
1337,keine belästigung oder beleidigung anderer benutzer
1338,geben sie keine absichtlich falschen oder irreführenden informationen weiter
1339,kein inhalt der in der schweiz illegal ist
1340,sexuell explizite oder gewalttätige medien müssen beim posten als sensibel gekennzeichnet werden
1341,soyez courtois et polis
1342,sont prohibés tous les propos à caractère calomnieux outrancier outrageux diffamatoire ordurier injurieux violent raciste ou pornographique incitant à la violence ou la discrimination
1343,sont prohibés tous les propos appelant à commettre un crime ou un délit faisant la propagande dactes malveillants
1344,sont prohibés tous les propos portant atteinte à lordre public à lintégrité de la personne au droit dauteur au droit à limage et au respect de la vie privée
1345,sont prohibés tous les propos portant atteinte au respect de la personne humaine et de sa dignité de légalité entre les femmes et les hommes de la protection des enfants et des adolescents
1346,il est interdit de publier des liens hypertextes pointant sur des sites non conformes à la législation en vigueur
1347,il est interdit de publier des contributions non sollicitées à caractère publicitaire spam
1348,generelle regeln für alle beitragenden auf colearnsocial freundlicher umgangston keine inhalte die in deutschland österreich oder der schweiz illegal sind keine diskriminierung von personen keine gewalt keine propaganda keine ideologien keine sexuellen inhalte
1349,lernkultur auf colearnsocial wir leben werte wie offenheit vielfalt vertrauen partizipation augenhöhe kooperation autonomie experimentierfreude und gemeinschaft fehler werden als lernchance betrachtet
1350,diskussion aber keine werbung für gewerbliche leistungen oder produkte colearnsocial dient dem austausch unter learning experten zum von und miteinander lernen gewerbliche werbung stört die diskussion
1351,no altright ideologies or sympathizing for said ideologies
1352,no promotion of authoritarianism
1353,no recreational shittalking for no good reason see also httpscohostorgshelpost29079lashonharadirect
1354,spoiler and warn nsfw images
1355,just dont be an asshole
1356,porn and smut are definitely allowed here go nuts post nuts
1357,18 and older only please if you are found to be breaking this rule you will be removed
1358,no bigoted behavior of any kind is tolerated
1359,no illegal content yes this includes lolicon
1360,respect peoples boundaries ensure that your flirtations are welcome before you send them asking explicitly for consent is best
1361,absolutny zakaz rasizmu ksenofobii seksizmu klasizmu lgbtqfobii oraz innych niefajnych rzeczy uderzających w słabsze jednostki
1362,brak absolutorium wolności słowa jeśli uważasz że pole do dyskusji należy zapewnić każdemu nawet osobom z najbardziej totalitarnymi poglądami to prawdopodobnie nie będziesz się czuć w tym miejscu dobrze
1363,proinkluzywnie na serwerze respektujemy różne zaimki osobowe wspieramy feminatywy neutratywy osobatywy i inne formy jeśli to tylko możliwe wypełniaj w wrzucanych zdjęciach tekst alternatywny jeżeli to konieczne korzystaj z funkcji cwtw to ważne dla braku wykluczenia
1364,instancja skierowana jest przede wszystkim do osób lewicowych jednak nie banujemy osób o innych poglądach jeżeli nie przeszkadza ci to a zamierzasz respektować inne zasady serwera czuj się jak u siebie
1365,no racism sexism homophobia transphobia xenophobia ableism or casteism
1366,no harassment of any kind
1367,always warn others about content they may not want to see including images of human remains
1368,do not engage in or promote academic dishonesty
1369,do not share information that may lead to physical harm to people or to cultural heritage
1370,està prohibida qualsevol mostra de discriminació que promogui o defensi lopressió de membres de grups minoritaris
1371,estan prohibits els comportaments amenaçadors lassetjament i el doxxing està prohibit lassetjament o qualsevol altra forma de contacte amb un usuari que hagi declarat que no desitja ser contactat
1372,no és permès fer publicitat ni fer spam les accions que pretenguin danyar occitaniasocial o el seu funcionament poden portar a la suspensió immediata del compte
1373,els continguts illegals a catalunya espanya seran eliminats i poden portar a la suspensió immediata del compte
1374,els bots i els crossposters estan permesos mentre les publicacions estiguin marcades com a no llistat
1375,be respectful we treat each other with respect and grace regardless of age gender nationality previous history or race this is designed to be the antithesis of twitter a safe space for exploring new means of selfexpression
1376,if you must run a parody account include the phrase parody account in your bio or risk account suspension
1377,the minimum age limit is 18 we are adults here and sometimes do say things a little inappropriate for children
1378,we do not condone hate speech
1379,请不要进行与游戏无关的政策政治的讨论
1380,请善用折叠与仅关注者可见
1381,若你正在通过mastodon官方app注册请注意 该app无法显示本站的注册问题请前往网页填写注册申请 httpsmonado
1382,covid denying minimizing
1383,misinfo disinfo
1384,unlawful content
1385,incitement of violence promotion of violent ideologies
1386,harassment dogpiling doxxing
1387,racism sexism homophobia transphobia ableism ageism
1388,squatting impersonation
1389,serverinfrastructure abuse manipulation
1390,spam reply spamming sexually explicit content
1391,being a jerk engaging in friendlyfire bringing zeroesca into disrepute
1392,this is a community of hobbyists whilst this server is named for warhammer other content hobby or nonhobby is also welcome
1393,treat everyone with respect absolutely no abuse harassment witch hunting sexism racism or any other kind hate speech will be tolerated
1394,no agerestricted or obscene content this includes text images or links featuring nudity sex hard violence or other graphically disturbing content
1395,controversial topics are allowed eg politics or religion but please be respectful of other peoples views and remember to abide by rule 1
1396,no impersonation catfishing fake identities personallytargeted parody accounts etc are not welcome on this server
1397,please do not share copyrighted pirated or otherwise illegal material
1398,racism homophobia antisemitism transphobia classism against the working class ableism exclusionary behavior misogyny genocide denial harassment islamophobia and other similar hate is not permitted i will personally blast you into the sun
1399,use content warnings for various topics such as sexual content mental health food and other touchy topics at your own discretion if a content warning is required the admins will let you know
1400,dont advertise or spam asking for money is alright but this is not a space to solely sell a product without somehow being tied to a user
1401,as a general rule of thumb images should be captioned if you are for whatever reason unable to caption an image please add the content warning uncaptioned image or something akin
1402,illegal content is not allowed despite the knowledge that some laws are unjust typespl does not endorse illegal action this specifically lies under the jurisdiction of the united states as that is where the servers are located
1403,if you are using a twitter crossposter you should be posting content on mastodon as well if the large majority of your posts are twitter crossposts you will be banned
1404,no cops no feds members of law enforcement federal security and intelligence the military etc are not welcome this is particularly relevant for such organizations in the united states where the servers are located
1405,administrators reserve the right to defederate with instances or boot users off the instance at their will for any reason
1406,its illegal
1407,its porn or sexually explicit
1408,this person evaded my block by creating another account
1409,this account is an unfriendly bot
1410,spam or advertising
1411,be nice
1412,tell the truth
1413,be ethical
1414,prohibida calquera mostra de acoso e incitación ou promoción do odio
1415,prohibido publicar calquer contido de tipo sexual drogas coma alcohol tabaco etc trastornos alimenticios etc sen o seu aviso de contido eou calquera multimedia sen a sua marca de contido sensible
1416,prohibida calquera mostra pública do franquismo fascismo racismo machismo sexismo ou lgtbqiafobia
1417,non está permitido usar calquer tipo de contido indicado anteriormente coma avatar da usuaria ou imaxes de cabeceira
1418,prohibido publicar calquer contido que sexa ilegal no estado español ou na galiza
1419,non está permitido publicar spam nin publicidade
1420,ei mainostamiseen tarkoitettuja tilejä
1421,ei botteja
1422,ei pornografista seksuaalista tai ylettömän väkivaltaista sisältöä
1423,palvelimella ei sallita rasismia seksismiä transfobiaa tai muuta vähemmistöön kohdistuvaa syrjintää
1424,palvelimella ei sallita suomessa laittomia asioita
1425,ei häirintää doksausta valheellisen tiedon levittämistä tai muina esiintymistä
1426,pixelfedfi on tarkoitettu aikuisille ihmisille ei organisaatioille tai yhteisöille
1427,one must respect the code of conduct
1428,one must remember the three gates of speech
1429,one must wear a black white avatar
1430,please read through the rest of this extended about page for more information
1431,be polite dont be rude to anyone thats not welcome here if someone is rude then report the post and account so that the moderators can handle it
1432,no racism sexism homophobia transphobia xenophobia antisemitism or casteism including targeted misgendering deadnaming or promotion of socalled conversion therapy
1433,do not post about inflammatory controversial subjects without a content warning
1434,do not post adult content including pictures containing nudity or unwelcome sexual attention including sexualized comments or jokes
1435,be a good human help to make the atmosphere as welcoming and enjoyable as possible for everyone
1436,18 years and over only you must be 18 years or older to join the apobangpospace server minors are not allowed
1437,community charter read the community charter which you can find at httpsapobangpowebsiteserverrules
1438,no hate racism sexism misogyny homophobia transphobia ageism ableism religious intolerance and other forms of disrespect or aggression are unacceptable
1439,no impersonations please do not create usernames that are direct impersonations of bts members or any other individual eg exact celebrity names or the username of wellknown bird app accounts that dont belong to you
1440,keep safe do practice online safety strategies when using apobangpospace do not share personal or private information in public messages or dms
1441,no large files you are welcome upload images gifs and videos up to 20mb please avoid uploading larger files in your toots instead save them to free storage tool google drive dropbox youtube vimeo for example and link to them
1442,
1443,
1444,
1445,
1446,
1447,
1448,
1449,
1450,
1451,
1452,lutilisation des services se fait à vos propres risques ils sont fournis tel quel
1453,vous êtes responsable de la sécurité de votre compte et de votre mot de passe
1454,vous êtes responsable de tout contenu affiché et de lactivité qui se produit sous votre compte
1455,vous ne pouvez pas utiliser le service à des fins illégales ou non autorisées
1456,vous ne devez pas transgresser les lois de votre pays
1457,vous ne pouvez pas envoyer télécharger publier sur un site ou blog distribuer diffuser tout contenu illégal diffamatoire harcelant abusif frauduleux contrefait obscène ou autrement répréhensible
1458,vous ne pouvez pas vendre échanger revendre ou exploiter dans un but commercial non autorisé un compte du service utilisé
1459,roflcopterfr se réserve le droit à tout moment de modifier ou dinterrompre temporairement ou définitivement le service avec ou sans préavis
1460,roflcopterfr ne sera pas responsable envers vous ou tout tiers pour toute modification suspension ou interruption du service
1461,他の方の迷惑にならないようsukebeを楽しんでください
1462,2次でも3次でもリビドーに従ってください
1463,禁止恋童
1464,禁止官能纯肉
1465,禁止侵犯版权抄袭
1466,禁止粗俗用语人身攻击
1467,禁止政治言论敏感话题
1468,be nice and respectful to other users
1469,we do not tolerate hate speech racism bullying etc
1470,sharing uploading illegal content means instant suspension of the account
1471,do not spam the community with advertisements if you have a product or service to promote contact us
1472,trollom a spammerom vstup zakázaný
1473,za obsah zodpovedá autor sám
1474,nesúhlasime s vaším názorom ale urobíme všetko pre to aby ste ho mohli slobodne zdielať na doméne barkoczysocial
1475,udržujte slobodný a mierumylovný obsah na doméne videobarkoczysocial ktorá je založená na základných ľudských právach a slobodách s rešpektom k sebe samím i ostatným návštevníkom a členom domény barkoczysocial
1476,zachovávajte neutrálny a spravodlivý prístup ku všetkým stranám osobám smerom a ideológiam v obsahu na doméne barkoczysocial
1477,ak sa návštevník alebo člen domény barkoczysocial domnieva že obsah zo strany autora porušuje základnú listinu práv a slobôd nech to nahlási moderátorom
1478,harassing stalking or doxing other users is strictly prohibited and will not be tolerated
1479,posting content illegal in germany and the eu is not allowed this is especially concerning but in no way limited to 130 of the german criminal code any violation will result in an immediate ban and deletion of the account
1480,posting pornographic or otherwise nsfw material such as but not limited to extreme violence is not allowed
1481,incitement of violence is prohibited
1482,hate speech blatant racism and sexism or general petty insults are not tolerated
1483,creating an account for commercial purposes only is not allowed
1484,upload distribute only content that you have permission for
1485,mention that you read the rules in the registration message otherwise your account will not be approved
1486,no illegal content
1487,no false or misleading information
1488,no sexually explicit images or video
1489,no harassment of other users
1490,be kind and give other users the benefit of the doubt
1491,no violence the promotion of violence incitement to violence andor violent threats are strictly prohibited
1492,no illegal content content that is illegal in the united states or the state of georgia is prohibited
1493,no trolling doxing dogpiling hate speech or toxic behavior
1494,spambased and inauthentic accounts are prohibited from signing up on theatlsocial
1495,adult content including images text and videos must be labeled with a content warning
1496,be nice
1497,be fair
1498,be restrained with opinions not related to indie publishing indie authors and indie books posts debates or opinions making judgments on peoples lifestyles beliefs personal identification political affiliation etc are subject to moderation
1499,be tolerant this server will not condone support or allow intolerant or hateful communications of any kind
1500,dont post copyrighted material unless you are the copyright holder or it falls under fair use wattribution
1501,be reasonably active indie authors social is an active and passionate community of authorshelpingauthors accounts will be suspended from this instance for prolonged periods of inactivity and no profiles no links no posts no follows
1502,abide by us law for content posted or attached to messages
1503,no book or product spamming
1504,no discrimination including but not limited to racism sexism antisemitism homophobia or transphobia
1505,no spam including ads for gambling
1506,sexually explicit or violent media must be marked as sensitive when posting
1507,no impersonation of other individuals public figures or organisations unless clearly marked as a parody
1508,safe space lgtbqia
1509,be courteous respectful and understanding in interactions with fellow users
1510,be nice
1511,this is a great place to post info and pics about you adult content is allowed here buy only with a content warning and marked as sensitive this includes artwork and text that is of adult nature
1512,this is a terrible place to dump all the random porn youve found around the internet please find a different mastodon server that can afford to host it all for you or better yet stay on twitter
1513,no hate speech
1514,no goreabusecruelty
1515,no spam advertising or copyrighted work
1516,avatar and profile header should not have nudity or contain offense image or language
1517,by signing up you are certifying that you are over 18 years of age if you are under 18 years old please find a different server
1518,if any pictures or drawings posted looks even slightly underage we will ban and report your account details to the authorities without hesitation when in doubt dont even think about posting or boosting it here
1519,no bigotry racism xenophobia sexism homophobia antisemitism transphobia or any hate speech
1520,no content illegal in the united states
1521,we are a realidentity server this is why our members authenticate with linkedin if you prefer to remain anonymous please consider joining another server
1522,treat other members with respect be polite and show empathy dont overwhelm the discussion be mindful of spelling and formatting never write anything you wouldnt say aloud in real life
1523,be open and seek to understand opinions that are different from yours encourage each others input and dont forget to validate other peoples contributions
1524,help make our community a safe space dont post or engage with nsfw content including nudity dont post or engage with the sole purpose of stirring controversy report any spammy behavior such as unhelpful and unsolicited commercial outreach
1525,dont post or engage with incorrect or misleading content including manipulated media dont post or engage with content that encourages or results in violence or physical harm including health misinformation
1526,illegal activities hate speech bullying cancel mobs harassment sexual solicitation threats or discrimination including racism sexism homophobia and transphobia will result in an immediate ban
1527,principalement francophone
1528,pas de spam ni de bot crosspost cas particulier contactez ladmin avant
1529,pas de racisme de xénophobie de transphobie dhomophobie de grossophobie etc
1530,pas de diffusion des idéespropagande dextrême droite des droites et lrem
1531,pas de confusionnisme de complotisme de platistes de fakenews
1532,utilisation du cw pour la nudité ainsi que pour les mentions danimaux morts dacte de torture ou de guerre
1533,bienveillance et respect de toutes et tous
1534,évitez lutilisation du mot pouet qui a une connotation misogyne utilisez plutôt toot ou publier
1535,si vous ne recevez pas le mail de confirmation envoyezmoi un mail à contactstefofficielme il se peut que ça arrive dans vos spams
1536,pas de pornographie autorisé
1537,ห้ามการกระทำที่เป็นการสแปม รบกวน ละเมิดความเป็นส่วนตัว ก่อให้เกิดความไม่ปลอดภัย สร้างความเสียหายต่อผู้อื่น หรือขัดต่อกฎหมาย
1538,ห้ามคำพูดสร้างความเกลียดชัง หยาบคาย ยุยง ปลุกปั่น กลั่นแกล้ง หลอกลวง บิดเบือน ใส่ร้าย ดูหมิ่น หมิ่นประมาท เหยียด แบ่งแยก ข่มขู่ คุกคาม ล่อลวง ล่วงละเมิด ประสงค์ร้าย
1539,ห้ามรูปภาพและวิดีโอที่ไม่พึงประสงค์ สื่ออนาจาร อุจาด ความรุนแรง สยดสยอง ขยะแขยง หรือมีผลกระทบต่อผู้มีโรคประจำตัว เช่น โรคลมชัก epilepsy โรคกลัวรู trypophobia
1540,ห้ามข่าวปลอมหรือทฤษฎีสมคบคิดที่ขัดกับหลักฐานทางวิทยาศาสตร์
1541,ห้ามเนื้อหาผิดลิขสิทธิ์หรือละเมิดทรัพย์สินทางปัญญา
1542,sexually explicit or violent media must be marked as sensitive when posting
1543,no racism sexism homophobia transphobia xenophobia or casteism
1544,no incitement of violence or promotion of violent ideologies
1545,no harassment dogpiling or doxxing of other users
1546,do not share intentionally false or misleading information
1547,upload distribute only content that you have permission for
1548,no ads except for featuring your own creative content achievements
1549,alleen nederlands of engelstalige berichten only posts allowed in dutch or english language
1550,geen retweets geen reposts geen doorverwijzingen naar berichten op andere social media
1551,geen berichten die nodeloos enof ongefundeerd zijn
1552,plaats geen illegale content vallende onder de nederlandse wetgeving
1553,niet aanzetten tot geweld of promoten van gewelddadige ideologieën
1554,geen racisme seksisme homofobie transfobie xenofobie of kasteïsme
1555,geen beledigingen pesterijen intimidatie zwartmakerij van gebruikers en geen ongevraagde privé berichten sturen
1556,geen filmpjes of links naar externe filmpjes zonder toelichting in het bericht
1557,seksueel expliciete of gewelddadige media moeten bij het plaatsen als gevoelig worden gemarkeerd
1558,deel geen opzettelijk valse of misleidende informatie
1559,geen impersonatie enof jezelf onterecht voordoen als instantie
1560,commercieel adverteren via een regulier gebruikersaccount is alleen toegestaan wanneer u de beheerder om toestemming heeft gevraagd
1561,obey the law
1562,use common sense
1563,be an example not an exception
1564,have courtesy be considerate
1565,respect yourself
1566,be aware of the audience tag your posts appropriately
1567,this is not a court you are not a lawyer
1568,keep whats private private
1569,this is not a nazi bar
1570,view detailed explanations at httpstransfursocialrules
1571,sexually explicit or violent media must be marked as sensitive when posting
1572,no racism sexism homophobia transphobia xenophobia or casteism
1573,no incitement of violence or promotion of violent ideologies
1574,no harassment dogpiling or doxxing of other users
1575,no content illegal in the united states
1576,do not share intentionally false or misleading information
1577,no spam or advertising
1578,do not try to sell aigenerated art or pass it off as your own creation
1579,
1580,
1581,
1582,
1583,
1584,
1585,
1586,
1587,nudity and sexually explicit content is prohibited on this instance
1588,no racism sexism homophobia transphobia xenophobia or casteism
1589,no incitement of violence or promotion of violent ideologies
1590,no harassment dogpiling or doxxing of other users
1591,no content illegal in the united states germany or finland
1592,do not share intentionally false or misleading information
1593,bots and other automated accounts are prohibited locally bots on remote instances may be silencedlimited
1594,do not spam or abuse network features
1595,sexually explicit or violent media is not allowed on this server
1596,no racism sexism homophobia transphobia xenophobia or casteism
1597,no incitement of violence or promotion of violent ideologies
1598,no harassment dogpiling or doxxing of other users
1599,no content illegal in germany
1600,do not share intentionally false or misleading information
1601,whenever possible cite your sources
1602,no illegal content eg child pornography solicitation of illegal services etc
1603,no posts or links to content supporting featuring or promoting hate groups terrorism mass violence or calls to violence
1604,no posts or comments supporting or promoting qanon related content or similarly disproven conspiracy theories moderators have sole discretion to decide if a post violates this rule birds are real the earth is round get over it
1605,no posts or links featuring sexualized depictions of minors whether photographic written drawn anthropomorphic or animated
1606,no pornography featuring depictions of rape or nonconsensual violence
1607,all other pornographic erotic or nsfw content whether photographic written drawn or animated must be marked with a content warning
1608,no racism
1609,no visual content depicting executions murder suicide dismemberment visible innards excessive gore or charred bodies all other violent imagery requires a content warning
1610,no visual content depicting animal abuse all other posts related to animal abuse require a content warning
1611,no posting of malicious links
1612,no spam see code of conduct above
1613,no threats bullying or attacks on an individual or group
1614,no encouragement or promotion of selfharm
1615,no accounts that impersonate anyone else unless clearly marked as such for the purpose of parody
1616,no hate speech hate speech is defined as derogatory posts or links targeting any individual or group based on race mental or physical disability religion gender identity sex nationality age class or sexual orientation
1617,no shitposting while humorous posts are allowed and actually encouraged there is no place for shitposting here
1618,pisz uprzejmie nie obrażaj
1619,nie dyskryminuj stosujemy aktywną moderację min pod kątem rasizmu seksizmu homofobii i transfobii
1620,propagowanie komunizmu faszyzmu i nazizmu jest zabronione
1621,法律に違反しないでください
1622,センシティブな投稿は文章の投稿にはcw画像動画音声の投稿にはメディアを閲覧注意にするを設定してください
1623,実在の人物団体などになりすます行為はやめてください
1624,他者への中傷脅迫経済的もしくは精神的に損害や不利益を与える行為はやめてください
1625,サーバに極端な負荷をかける行為はやめてください
1626,画像の読み込みが遅いなど多少の不具合は目をつぶってください
1627,自動投稿botやiftttなどは1時間に1回以内のみ可能です
1628,細かい利用規約はhttpss3apnortheast1wasabisyscomfilesvtdoncomsubrulepdf
1629,no hacking
1630,no violence
1631,no fascism
1632,no colonialism
1633,no white supremacy
1634,no religious extremism
1635,no nationalism
1636,no racism
1637,no homophobia
1638,no transphobia
1639,safe space lgtbqia
1640,safe space neurodivergent adhd autism etc
1641,dont break the law
1642,be professional maintain high standards of professional competence conduct and ethical practice when sharing and discussing work related to computing know and respect existing rules pertaining to professional work
1643,be respectful respect the work required to produce new ideas inventions creative works and computing artifacts respect privacy honor confidentiality
1644,be inclusive diversity and inclusion are central to acms mission we do not tolerate any kind of discrimination against anyone because of their age gender race ethnicity religion disability sexual orientation or any other distinguishing characteristic or trait
1645,be accessible we encourage you to adopt inclusive practices when posting your content best practices include providing alternative text for media and more
1646,be honest computing professionals should be honest about their qualifications and forthright about any circumstances that may lead to either real or perceived conflicts of interest
1647,be friendly feel free to be conversational personal and fun fill up your profile page to tell us who you are use computingrelated hashtags to increase discoverability outside of this server engage with other users content by meaningful retooting and commenting
1648,no flatly racist casteist ableist sexist transphobic or otherwise chauvinistic and bigoted discourse
1649,no racist misogynistic homophobic ableist slurs or other derogatory pejoratives for oppressed identity groups unless you belong to that group and are reclaiming the term
1650,no symbols slogans memesjokes and vapid talking points associated with any part of the reactionary right and the same for elements of the left advocating for genocidemass killings in the name of authoritarian socialism or antiimperialism
1651,no targeted harassment ie evading blocks repeated hostile replies or posts intended to instigate brigadingdogpiling against a user even for righteous reasons
1652,no pornographic andor sexualized images without an cw content warning
1653,no purposeful misinformation
1654,no messages promoting or encouraging pseudoscience conspiracism or breaks with reality
1655,no spam
1656,no promotionadvocacy of cryptocurrencies
1657,no pornographic or sexualized imagedvideos where the subject did not consent
1658,法令違反犯罪行為反社会的行動を助長するような書き込みは禁止
1659,誰かの地雷は誰かの嗜好他者の嗜好へ攻撃をしないこと
1660,アダルトr18 コンテンツはnsfwcwでワンクッションをつけること
1661,サーバーへの負荷行為他者への迷惑行為は禁止
1662,twitterに呟く時にmastodonにも同時に投稿される自動ツールの利用は禁止サーバ負荷防止のため20230702追加
1663,画像投稿の際は負荷に注意20231215緩和
1664,その他国内法に反するトゥートはすべてトゥート削除アカウント停止対象となります
1665,no racism sexism homophobia transphobia threats doxing trolling or ageism no attacks on someones religion culture language or country of origin dont be insulting and argumentativeto be here you must be nice to people
1666,no spreading of misinformation
1667,do not spam or create spam accounts
1668,no impersonating people or brands satire must be clearly labeled
1669,do not post copyrighted materials we adhere to dmca takedown notices see our dmca policy at the bottom of httpshearmesocialabout dmca registration number dmca1044123
1670,no ads without permission accounts that appear to be created just to promote products and websites will be suspended in some cases we may allow the account to remain but may limit the account
1671,no child sexual abuse postings csam be aware that we have cloudflare automatically scan cached images for csam violations they match mathematical image hashes to a database of known csam hashes
1672,posting nude photos or controversial pictures and posts without content warnings and appropriate hashtags is not allowed also using inappropriate hashtags to unfairly extend the reach of a post is also not allowed
