,Instance Name,User Count Bin,Topic Counts,Broad Category Counts,Entropy
2844,social.subpolygon.com,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'NSFW': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2845,social.suchtbasis.de,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 2, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 7, 'Distribution': 0}",0.7642045065086203
2846,social.sunet.se,$10^{3}$ to $10^{4}$,"{'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2847,social.sveken.au,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'Hate Speech': 1, 'Content Warnings': 1, 'Impersonation': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 0}",0.8112781244591328
2848,social.synesthesia.co.uk,$10^{1}$ to $10^{2}$ ,{'Illegal Content': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2849,social.tcpcat.net,$10^{2}$ to $10^{3}$,"{'Illegal Content': 2, 'NSFW': 2, 'Images': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 0}",-0.0
2850,social.team-unix.de,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Content Warnings': 1, 'Images': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 6, 'Distribution': 0}",0.8112781244591328
2851,social.teamb.space,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Mis/Disinformation/Conspiracy': 1, 'Not Applicable': 1, 'Links & Outside Content': 3}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 0}",-0.0
2852,social.techliminal.com,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Trolling': 1, 'Harassment': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 2, 'Content': 1, 'Distribution': 2}",1.5219280948873621
2853,social.territorisostenibili.org,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 2, 'NSFW': 2, 'Images': 2, 'Advertising & Commercialization': 1, 'Spam': 1, 'Hate Speech': 3, 'Harassment': 2, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 10, 'Distribution': 2}",1.2419460322060458
2854,social.thearchitects.world,$10^{1}$ to $10^{2}$ ,"{'Harassment': 1, 'Trolling': 1, 'Hate Speech': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 3, 'Distribution': 2}",1.5566567074628228
2855,social.thedevane.family,$10^{1}$ to $10^{2}$ ,{'NSFW': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2856,social.thegeneral.chat,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 0, 'Content': 4, 'Distribution': 0}",-0.0
2857,social.theindiestone.com,$10^{1}$ to $10^{2}$ ,{'Hate Speech': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2858,social.thisisjoes.site,$10^{2}$ to $10^{3}$,"{'Illegal Content': 1, 'Harassment': 1, 'Spam': 1, 'Advertising & Commercialization': 1, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 2}",1.4591479170272446
2859,social.thms.uk,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Incitement of Violence': 2, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 2, 'Content': 6, 'Distribution': 0}",0.8112781244591328
2860,social.thunderkeys.net,$10^{1}$ to $10^{2}$ ,{'Mis/Disinformation/Conspiracy': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2861,social.toot9.de,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 3, 'Harassment': 3, 'Not Applicable': 1, 'Doxxing/ Personal Info': 1, 'NSFW': 1, 'Dogpiling': 1, 'Incitement of Violence': 1, 'Illegal Content': 1, 'Trolling': 1, 'Automated tools': 1, 'Reposting/Crossposting': 1}","{'Action': 1, 'Behavior': 6, 'Content': 6, 'Distribution': 1}",1.5916727785823275
2862,social.toplap.org,$10^{3}$ to $10^{4}$,"{'Hate Speech': 1, 'Harassment': 1, 'Images': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 1, 'Content': 2, 'Distribution': 2}",1.5219280948873621
2863,social.transrights.art,$10^{1}$ to $10^{2}$ ,{'Hate Speech': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2864,social.transsafety.network,$10^{1}$ to $10^{2}$ ,"{'Harassment': 1, 'Hate Speech': 1}","{'Action': 0, 'Behavior': 1, 'Content': 1, 'Distribution': 0}",1.0
2865,social.treehouse.systems,$10^{4}$ to $10^{5}$,"{'Incitement of Violence': 1, 'Hate Speech': 4, 'NSFW': 1, 'Content Warnings': 1, 'Links & Outside Content': 1}","{'Action': 0, 'Behavior': 0, 'Content': 8, 'Distribution': 0}",-0.0
2866,social.tripelix.com,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 4, 'Distribution': 0}",0.9182958340544896
2867,social.trizz.io,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 3, 'Incitement of Violence': 2, 'Hate Speech': 3, 'NSFW': 3, 'Content Warnings': 1, 'Spam': 1, 'Links & Outside Content': 1, 'Harassment': 1, 'Impersonation': 1}","{'Action': 0, 'Behavior': 2, 'Content': 13, 'Distribution': 1}",0.8683927290103626
2868,social.trout.garden,$10^{1}$ to $10^{2}$ ,{'Harassment': 1},"{'Action': 0, 'Behavior': 1, 'Content': 0, 'Distribution': 0}",-0.0
2869,social.ttnrtsite.me,$10^{1}$ to $10^{2}$ ,"{'Harassment': 1, 'Illegal Content': 1, 'Hate Speech': 1, 'NSFW': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 0}",0.8112781244591328
2870,social.tulsa.ok.us,$10^{2}$ to $10^{3}$,"{'NSFW': 1, 'Content Warnings': 2, 'Hate Speech': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 0, 'Content': 6, 'Distribution': 0}",-0.0
2871,social.twotenlabs.net,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Incitement of Violence': 2, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Automated tools': 1}","{'Action': 1, 'Behavior': 2, 'Content': 5, 'Distribution': 2}",1.7609640474436812
2872,social.uggs.io,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2873,social.underdesk.net,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 3, 'Trolling': 1, 'Mis/Disinformation/Conspiracy': 1, 'NSFW': 1, 'Illegal Content': 2, 'Incitement of Violence': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 1, 'Content': 8, 'Distribution': 1}",0.9219280948873623
2874,social.undrground.org,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'NSFW': 1, 'Images': 2, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 0}",-0.0
2875,social.validpostage.com,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Illegal Content': 1, 'Spam': 1, 'Hate Speech': 1, 'Harassment': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 1}",1.3709505944546687
2876,social.van-hemmen.com,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 2}",1.4355205042826666
2877,social.vasilis.nl,$10^{1}$ to $10^{2}$ ,{'Automated tools': 1},"{'Action': 1, 'Behavior': 0, 'Content': 0, 'Distribution': 0}",-0.0
2878,social.vegan.im.it,$10^{1}$ to $10^{2}$ ,{'Impersonation': 1},"{'Action': 0, 'Behavior': 1, 'Content': 0, 'Distribution': 0}",-0.0
2879,social.veraciousnetwork.com,$10^{4}$ to $10^{5}$,"{'Hate Speech': 1, 'Harassment': 1, 'Off-topic/topic specific': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Links & Outside Content': 1, 'Mis/Disinformation/Conspiracy': 1, 'NSFW': 1, 'Content Warnings': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 1, 'Content': 7, 'Distribution': 2}",1.1567796494470395
2880,social.vivaldi.net,$10^{5}$ to $10^{6}$ ,"{'NSFW': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 6, 'Distribution': 0}",0.8112781244591328
2881,social.vouaix.com,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Copyright/ Piracy': 1, 'Illegal Content': 1, 'NSFW': 1, 'Hate Speech': 1, 'Harassment': 4, 'Impersonation': 1, 'Doxxing/ Personal Info': 2, 'Automated tools': 1}","{'Action': 1, 'Behavior': 7, 'Content': 4, 'Distribution': 1}",1.573402452417767
2882,social.vsp.ink,$10^{1}$ to $10^{2}$ ,"{'Links & Outside Content': 1, 'Off-topic/topic specific': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2883,social.vvdog.net,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'Incitement of Violence': 1, 'Hate Speech': 2, 'NSFW': 2, 'Content Warnings': 3, 'Off-topic/topic specific': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 0, 'Content': 11, 'Distribution': 0}",-0.0
2884,social.vyvojari.dev,$10^{2}$ to $10^{3}$,"{'NSFW': 1, 'Hate Speech': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2885,social.wakemu.fr,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Hate Speech': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 2}",0.863120568566631
2886,social.wastaken.xyz,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'Content Warnings': 1, 'Illegal Content': 1, 'NSFW': 1, 'Incitement of Violence': 1}","{'Action': 0, 'Behavior': 0, 'Content': 6, 'Distribution': 0}",-0.0
2887,social.wastedalpaca.wtf,$10^{2}$ to $10^{3}$,"{'Hate Speech': 2, 'NSFW': 1, 'Content Warnings': 1, 'Spam': 1, 'Automated tools': 1}","{'Action': 1, 'Behavior': 0, 'Content': 4, 'Distribution': 1}",1.2516291673878228
2888,social.wierenga.net,$10^{1}$ to $10^{2}$ ,{'Off-topic/topic specific': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2889,social.wigger.one,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'Harassment': 1, 'Illegal Content': 2, 'Automated tools': 1, 'Mis/Disinformation/Conspiracy': 1, 'Incitement of Violence': 1, 'Impersonation': 1, 'Images': 2, 'Advertising & Commercialization': 1, 'Spam': 1, 'NSFW': 1}","{'Action': 1, 'Behavior': 2, 'Content': 9, 'Distribution': 2}",1.483831706844689
2890,social.wikimedia.de,$10^{2}$ to $10^{3}$,"{'Hate Speech': 2, 'Spam': 1, 'Trolling': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 3, 'Content': 5, 'Distribution': 1}",1.3516441151533922
2891,social.wildeboer.net,$10^{1}$ to $10^{2}$ ,{'Copyright/ Piracy': 1},"{'Action': 0, 'Behavior': 0, 'Content': 0, 'Distribution': 1}",-0.0
2892,social.wiredancer.hu,$10^{1}$ to $10^{2}$ ,"{'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 2, 'Content': 3, 'Distribution': 2}",1.5566567074628228
2893,social.wjt.je,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Impersonation': 1}","{'Action': 0, 'Behavior': 1, 'Content': 1, 'Distribution': 0}",1.0
2894,social.worldc.one,$10^{1}$ to $10^{2}$ ,"{'NSFW': 1, 'Illegal Content': 2, 'Hate Speech': 2, 'Harassment': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 1, 'Content': 5, 'Distribution': 1}",1.1488348542809166
2895,social.xavierbigfox.net,$10^{1}$ to $10^{2}$ ,"{'NSFW': 4, 'Content Warnings': 1, 'Hate Speech': 1, 'Illegal Content': 3}","{'Action': 0, 'Behavior': 0, 'Content': 9, 'Distribution': 0}",-0.0
2896,social.xwyqi.org,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'Harassment': 1}","{'Action': 0, 'Behavior': 1, 'Content': 2, 'Distribution': 0}",0.9182958340544896
2897,social.y-gallery.net,$10^{3}$ to $10^{4}$,"{'Reposting/Crossposting': 2, 'Copyright/ Piracy': 3, 'Hate Speech': 1, 'Trolling': 1, 'Harassment': 1, 'Not Applicable': 1, 'Spam': 1, 'Images': 7, 'Impersonation': 1, 'Automated tools': 1, 'NSFW': 3}","{'Action': 1, 'Behavior': 3, 'Content': 11, 'Distribution': 6}",1.6152502650882519
2898,social.yewdar.world,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Harassment': 1, 'Dogpiling': 1, 'Mis/Disinformation/Conspiracy': 1, 'Content Warnings': 1, 'Images': 1, 'Doxxing/ Personal Info': 1, 'Advertising & Commercialization': 1}","{'Action': 0, 'Behavior': 3, 'Content': 4, 'Distribution': 1}",1.4056390622295665
2899,social.yjsoft.me,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 1}",1.0
2900,social.ymstnt.com,$10^{1}$ to $10^{2}$ ,"{'Images': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Mis/Disinformation/Conspiracy': 1, 'Illegal Content': 1, 'Copyright/ Piracy': 1}","{'Action': 0, 'Behavior': 0, 'Content': 5, 'Distribution': 3}",0.954434002924965
2901,social.yussuv.com,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 4, 'Distribution': 0}",0.9182958340544896
2902,social.zedpro.me,$10^{1}$ to $10^{2}$ ,{'Hate Speech': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2903,social.ziez.eu,$10^{1}$ to $10^{2}$ ,"{'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 0}",0.863120568566631
2904,social.zoc.me,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'NSFW': 1, 'Images': 2, 'Advertising & Commercialization': 1, 'Spam': 1, 'Harassment': 3, 'Hate Speech': 3, 'Doxxing/ Personal Info': 2, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 5, 'Content': 8, 'Distribution': 2}",1.3995812306460644
2905,social.zocradio.info,$10^{1}$ to $10^{2}$ ,"{'Advertising & Commercialization': 1, 'Automated tools': 1}","{'Action': 1, 'Behavior': 0, 'Content': 0, 'Distribution': 1}",1.0
2906,social.zvavybir.eu,$10^{1}$ to $10^{2}$ ,"{'Incitement of Violence': 1, 'Hate Speech': 2}","{'Action': 0, 'Behavior': 0, 'Content': 3, 'Distribution': 0}",-0.0
2907,social.zym.lol,$10^{2}$ to $10^{3}$,"{'Harassment': 1, 'Hate Speech': 2, 'Spam': 1, 'Impersonation': 1, 'Incitement of Violence': 1, 'Mis/Disinformation/Conspiracy': 1, 'Content Warnings': 1, 'Images': 1}","{'Action': 0, 'Behavior': 2, 'Content': 6, 'Distribution': 1}",1.224394445405986
2908,social.zyphyr.de,$10^{1}$ to $10^{2}$ ,{'Hate Speech': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2909,socialclub.nyc,$10^{3}$ to $10^{4}$,"{'Hate Speech': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Incitement of Violence': 1, 'Spam': 1, 'Automated tools': 1, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 1, 'Behavior': 2, 'Content': 5, 'Distribution': 1}",1.6577427265048887
2910,sociale.network,$10^{4}$ to $10^{5}$,"{'Hate Speech': 3, 'Mis/Disinformation/Conspiracy': 2, 'Harassment': 1, 'Doxxing/ Personal Info': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 0}",0.863120568566631
2911,socialnotwork.net,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 1}",1.0
2912,socialpa.ws,$10^{2}$ to $10^{3}$,"{'NSFW': 1, 'Content Warnings': 1, 'Off-topic/topic specific': 1, 'Hate Speech': 1, 'Illegal Content': 1, 'Copyright/ Piracy': 1, 'Links & Outside Content': 1}","{'Action': 0, 'Behavior': 0, 'Content': 6, 'Distribution': 1}",0.5916727785823275
2913,socialserver.science,$10^{2}$ to $10^{3}$,{'Hate Speech': 3},"{'Action': 0, 'Behavior': 0, 'Content': 3, 'Distribution': 0}",-0.0
2914,socialturtle.eu,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Content Warnings': 2, 'NSFW': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 2, 'Content': 4, 'Distribution': 2}",1.5
2915,socl.win,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 2, 'Harassment': 1, 'Illegal Content': 2, 'Spam': 1, 'Links & Outside Content': 1, 'Doxxing/ Personal Info': 1, 'NSFW': 1, 'Content Warnings': 2, 'Mis/Disinformation/Conspiracy': 1, 'Images': 1}","{'Action': 0, 'Behavior': 2, 'Content': 10, 'Distribution': 1}",0.9912642605354288
2916,solarpunk.moe,$10^{3}$ to $10^{4}$,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 2, 'Incitement of Violence': 1, 'Harassment': 2, 'Doxxing/ Personal Info': 1}","{'Action': 0, 'Behavior': 3, 'Content': 5, 'Distribution': 0}",0.954434002924965
2917,solarsystem.social,$10^{2}$ to $10^{3}$,"{'Images': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2918,solderma.sk,$10^{1}$ to $10^{2}$ ,"{'Advertising & Commercialization': 1, 'Copyright/ Piracy': 1, 'NSFW': 1}","{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 2}",0.9182958340544896
2919,solutionpoint.in,$10^{1}$ to $10^{2}$ ,"{'Links & Outside Content': 1, 'Off-topic/topic specific': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2920,someone.elses.computer,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 6, 'Distribution': 0}",0.8112781244591328
2921,somewhy.net,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'Copyright/ Piracy': 1, 'NSFW': 1, 'Content Warnings': 1}","{'Action': 0, 'Behavior': 0, 'Content': 3, 'Distribution': 1}",0.8112781244591328
2922,songbird.cloud,$10^{3}$ to $10^{4}$,"{'NSFW': 1, 'Content Warnings': 1, 'Hate Speech': 1, 'Harassment': 2, 'Dogpiling': 1, 'Doxxing/ Personal Info': 1, 'Incitement of Violence': 1, 'Mis/Disinformation/Conspiracy': 1, 'Illegal Content': 2, 'Impersonation': 1, 'Spam': 1, 'Automated tools': 1}","{'Action': 1, 'Behavior': 5, 'Content': 7, 'Distribution': 1}",1.5744174271404583
2923,sonomaca.social,$10^{1}$ to $10^{2}$ ,"{'Illegal Content': 1, 'Hate Speech': 1}","{'Action': 0, 'Behavior': 0, 'Content': 2, 'Distribution': 0}",-0.0
2924,sonomu.club,$10^{3}$ to $10^{4}$,"{'Hate Speech': 3, 'Doxxing/ Personal Info': 2, 'Harassment': 2, 'Dogpiling': 1, 'Mis/Disinformation/Conspiracy': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Automated tools': 1, 'NSFW': 1, 'Content Warnings': 1, 'Illegal Content': 1}","{'Action': 1, 'Behavior': 5, 'Content': 7, 'Distribution': 2}",1.6894822670191825
2925,sosialist.party,$10^{2}$ to $10^{3}$,"{'Hate Speech': 3, 'Mis/Disinformation/Conspiracy': 1, 'NSFW': 1, 'Content Warnings': 1, 'Links & Outside Content': 1}","{'Action': 0, 'Behavior': 0, 'Content': 7, 'Distribution': 0}",-0.0
2926,sosialt.datasenter.drammen.no,$10^{1}$ to $10^{2}$ ,"{'Doxxing/ Personal Info': 1, 'Hate Speech': 1, 'Harassment': 1, 'NSFW': 1, 'Content Warnings': 1, 'Incitement of Violence': 1, 'Spam': 2, 'Copyright/ Piracy': 2, 'Illegal Content': 1, 'Impersonation': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 6, 'Distribution': 4}",1.5262349099495225
2927,sosyal.ihlal.net.tr,$10^{1}$ to $10^{2}$ ,"{'Content Warnings': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Advertising & Commercialization': 1, 'Spam': 1}","{'Action': 0, 'Behavior': 2, 'Content': 4, 'Distribution': 2}",1.5
2928,soundbyte.social,$10^{1}$ to $10^{2}$ ,"{'Not Applicable': 1, 'Mis/Disinformation/Conspiracy': 1, 'Content Warnings': 1, 'Incitement of Violence': 2, 'Trolling': 2, 'Dogpiling': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Hate Speech': 2, 'Spam': 1, 'Illegal Content': 1, 'Links & Outside Content': 1}","{'Action': 0, 'Behavior': 5, 'Content': 8, 'Distribution': 1}",1.2638091738835462
2929,soundcafe.nl,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Mis/Disinformation/Conspiracy': 1, 'NSFW': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 0, 'Content': 4, 'Distribution': 0}",-0.0
2930,southampton.social,$10^{2}$ to $10^{3}$,"{'NSFW': 1, 'Content Warnings': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Dogpiling': 1, 'Doxxing/ Personal Info': 1, 'Mis/Disinformation/Conspiracy': 1, 'Copyright/ Piracy': 1}","{'Action': 0, 'Behavior': 3, 'Content': 5, 'Distribution': 1}",1.3516441151533922
2931,sp.kub2091.ru,$10^{2}$ to $10^{3}$,"{'Not Applicable': 1, 'Links & Outside Content': 1}","{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2932,space.ministryoftesting.com,$10^{2}$ to $10^{3}$,{'Hate Speech': 1},"{'Action': 0, 'Behavior': 0, 'Content': 1, 'Distribution': 0}",-0.0
2933,spaceballs.masto.host,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Not Applicable': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 2, 'Distribution': 0}",1.0
2934,spacelase.rs,$10^{2}$ to $10^{3}$,"{'Content Warnings': 1, 'Images': 1, 'Advertising & Commercialization': 1, 'Spam': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1}","{'Action': 0, 'Behavior': 2, 'Content': 5, 'Distribution': 2}",1.4355205042826666
2935,spacerslike.us,$10^{1}$ to $10^{2}$ ,"{'Hate Speech': 1, 'Harassment': 1}","{'Action': 0, 'Behavior': 1, 'Content': 1, 'Distribution': 0}",1.0
2936,spaceup.city,$10^{1}$ to $10^{2}$ ,"{'Mis/Disinformation/Conspiracy': 1, 'Hate Speech': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Incitement of Violence': 1, 'Images': 1}","{'Action': 0, 'Behavior': 2, 'Content': 4, 'Distribution': 0}",0.9182958340544896
2937,spacey.space,$10^{3}$ to $10^{4}$,"{'Harassment': 1, 'Off-topic/topic specific': 1}","{'Action': 0, 'Behavior': 1, 'Content': 1, 'Distribution': 0}",1.0
2938,sparkly.uni.horse,$10^{1}$ to $10^{2}$ ,{'Impersonation': 1},"{'Action': 0, 'Behavior': 1, 'Content': 0, 'Distribution': 0}",-0.0
2939,spartanburg.social,$10^{2}$ to $10^{3}$,"{'NSFW': 1, 'Images': 1, 'Hate Speech': 1, 'Incitement of Violence': 1, 'Harassment': 1, 'Doxxing/ Personal Info': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 2, 'Content': 6, 'Distribution': 0}",0.8112781244591328
2940,spd.social,$10^{2}$ to $10^{3}$,"{'Hate Speech': 1, 'Harassment': 1, 'Illegal Content': 1, 'Mis/Disinformation/Conspiracy': 1}","{'Action': 0, 'Behavior': 1, 'Content': 3, 'Distribution': 0}",0.8112781244591328
2941,speedlines.stctp.zone,$10^{2}$ to $10^{3}$,"{'Harassment': 1, 'Trolling': 1, 'Copyright/ Piracy': 1, 'NSFW': 1, 'Content Warnings': 2, 'Hate Speech': 4, 'Incitement of Violence': 1, 'Spam': 1, 'Automated tools': 1}","{'Action': 1, 'Behavior': 2, 'Content': 8, 'Distribution': 2}",1.5465935642949382
